call_id,is_repeat_call,parent_call_id,call_date,call_type,call_subreason,scenario,customer_id,account_id,rep_id,rep_name,site,queue_name,department,agent_tenure_months,agent_strain_tier,agent_qa_score,agent_aht_secs_base,friction_tier,aht_secs,rep_gaming_propensity,rep_policy_skill,rep_burnout_level,rep_calls_handled,imei_mismatch_flag,nrf_generated_flag,promo_override_post_call,line_added_no_usage_flag,line_added_same_day_store,rep_aware_gaming,true_resolution,resolution_flag,repeat_contact_30d,repeat_contact_31_60d,escalation_flag,credit_applied,credit_amount,credit_type,credit_authorized,customer_tenure_months,customer_monthly_charges,customer_lines,customer_churn_risk,customer_churn_risk_effective,customer_trust_baseline,customer_patience,customer_is_churned
CALL-0027406,0,,2025-05-09,Device Issue,Device activation,activation_clean,C0009655,A0009655,REP00033,John Reed,NovaWireless,General Support,Call Center,31,medium,0.6631,549.49,normal,697,0.3126,0.547,0.4466,1,False,False,False,False,False,False,True,True,False,False,False,False,0.0,none,True,54,111.3,2,0.172992,0.155693,90.108705,0.392735,0
CALL-0027407,0,,2025-05-15,Payment Arrangement,,unresolvable_clean,C0009857,A0009857,REP00161,Samuel King,NovaWireless,General Support,Call Center,31,low,0.6026,554.2,low,667,0.3193,0.4164,0.368,1,False,False,False,False,False,False,False,True,False,False,False,True,20.82,service_credit,True,32,96.36,3,0.464182,0.649855,97.583237,0.764814,1
CALL-0027408,0,,2025-05-15,Account Inquiry,,clean,C0006825,A0006825,REP00067,Logan Parker,NovaWireless,General Support,Call Center,26,medium,0.7782,549.97,low,369,0.3368,0.7954,0.5097,1,False,False,False,False,False,False,True,True,False,False,True,False,0.0,none,True,24,62.61,1,0.225253,0.225253,85.297596,0.264314,0
CALL-0027409,0,,2025-05-10,Billing Dispute,Line added without consent,fraud_line_add,C0000868,A0000868,REP00148,Anthony Evans,NovaWireless,General Support,Call Center,25,medium,0.6277,589.2,high,892,0.3874,0.4706,0.5908,1,True,False,False,False,True,False,False,False,False,False,True,True,43.76,dispute_credit,True,36,29.61,1,0.204302,0.357529,70.84648399999999,0.476012,1
CALL-0027410,0,,2025-05-07,Device Issue,Device activation,activation_clean,C0009554,A0009554,REP00168,Carmen Stewart,NovaWireless,General Support,Call Center,23,medium,0.5781,534.81,normal,514,0.3909,0.3635,0.4908,1,False,False,False,False,False,False,True,True,False,False,False,False,0.0,none,True,2,76.57,1,0.263159,0.236843,67.911594,0.366921,0
CALL-0027411,0,,2025-05-10,Network Coverage,,unresolvable_clean,C0004015,A0004015,REP00073,Andre Walker,NovaWireless,General Support,Call Center,24,medium,0.5287,592.94,normal,846,0.3115,0.2569,0.4381,1,False,False,False,False,False,False,False,True,False,False,False,True,23.96,service_credit,True,33,66.02,0,0.147025,0.205835,67.088812,0.189777,0
CALL-0027412,0,,2025-05-06,Promotion Inquiry,,clean,C0003523,A0003523,REP00123,Christian Stewart,NovaWireless,General Support,Call Center,36,low,0.7073,496.22,low,365,0.2611,0.6424,0.2885,1,False,False,False,False,False,False,True,True,False,False,False,True,10.0,courtesy,True,6,44.3,1,0.208597,0.208597,75.192236,0.688122,0
CALL-0027413,0,,2025-05-12,Device Issue,,clean,C0002419,A0002419,REP00030,Chloe Walker,NovaWireless,General Support,Call Center,32,low,0.6351,561.04,low,493,0.2343,0.4876,0.3501,2,False,False,False,False,False,False,True,True,False,False,False,False,0.0,none,True,7,39.71,2,0.126065,0.126065,90.699011,0.650801,1
CALL-0027414,0,,2025-05-16,Billing Dispute,,unresolvable_clean,C0005614,A0005614,REP00117,Andre Rivera,NovaWireless,General Support,Call Center,28,medium,0.6614,527.98,normal,565,0.2823,0.5433,0.5066,1,False,False,False,False,False,False,False,False,False,False,True,True,24.42,service_credit,True,24,75.75,0,0.357351,0.500291,61.604728,0.62787,0
CALL-0027415,0,,2025-05-03,Device Issue,Activation failed,activation_failed,C0001052,A0001052,REP00148,Anthony Evans,NovaWireless,General Support,Call Center,25,medium,0.6277,589.2,normal,764,0.4074,0.4716,0.5903,2,True,False,False,False,False,False,False,True,False,False,False,True,7.29,service_credit,True,4,53.47,2,0.24036,0.324486,76.467095,0.525738,0
CALL-0027416,0,,2025-05-04,Promotion Inquiry,,clean,C0001451,A0001451,REP00103,Jeremiah Murphy,NovaWireless,General Support,Call Center,28,low,0.6757,526.65,normal,543,0.2395,0.5742,0.2639,1,False,False,False,False,False,False,True,True,False,False,False,True,10.0,courtesy,True,46,32.79,2,0.374645,0.374645,72.104896,0.341469,1
CALL-0027417,0,,2025-05-28,Promotion Inquiry,Promo not applied,fraud_store_promo,C0004177,A0004177,REP00220,Leah Edwards,NovaWireless,General Support,Call Center,29,medium,0.6909,478.82,normal,731,0.3563,0.607,0.4029,1,False,False,True,False,False,True,False,True,False,False,False,False,0.0,none,True,30,30.13,3,0.287429,0.431144,74.05081299999999,0.725786,0
CALL-0027418,0,,2025-05-11,Account Inquiry,Add a line,line_add_legitimate,C0004342,A0004342,REP00086,Olivia Jenkins,NovaWireless,General Support,Call Center,31,medium,0.5545,529.62,low,596,0.3544,0.3126,0.4665,1,False,False,False,False,False,False,True,True,False,False,False,False,0.0,none,True,3,27.66,5,0.056313,0.047866,73.887118,0.093216,0
CALL-0027419,0,,2025-05-17,Payment Arrangement,,unresolvable_clean,C0005052,A0005052,REP00242,Derek Alvarez,NovaWireless,General Support,Call Center,30,medium,0.5683,542.32,high,672,0.4552,0.3424,0.5963,1,False,False,False,False,False,False,False,True,False,False,True,True,20.87,service_credit,True,22,101.51,2,0.247463,0.346448,88.33921000000001,0.455638,1
CALL-0027420,0,,2025-05-29,Device Issue,,clean,C0000384,A0000384,REP00164,Hazel Howard,NovaWireless,General Support,Call Center,31,medium,0.705,561.92,high,578,0.209,0.6374,0.4087,1,False,False,True,False,False,False,True,True,False,False,False,False,0.0,none,True,21,95.51,2,0.153318,0.153318,65.605891,0.110257,0
CALL-0027421,0,,2025-05-30,Device Issue,Device activation,activation_clean,C0000882,A0000882,REP00242,Derek Alvarez,NovaWireless,General Support,Call Center,30,medium,0.5683,542.32,peak,752,0.4542,0.3437,0.5958,2,False,False,False,False,False,False,True,True,False,False,False,False,0.0,none,True,34,57.46,2,0.145011,0.13051,73.993204,0.600951,0
CALL-0027422,0,,2025-05-22,Billing Dispute,Line added without consent,fraud_line_add,C0001805,A0001805,REP00099,Casey Ortiz,NovaWireless,General Support,Call Center,25,medium,0.7101,488.19,normal,621,0.4264,0.6484,0.4074,1,True,False,False,False,True,False,False,True,False,False,True,True,39.98,dispute_credit,True,32,49.71,1,0.41582,0.727685,71.348242,0.466658,0
CALL-0027423,0,,2025-05-08,Device Issue,,gamed_metric,C0006502,A0006502,REP00156,Bailey Anderson,NovaWireless,General Support,Call Center,40,medium,0.5649,501.33,normal,413,0.3099,0.335,0.3437,1,False,False,False,False,False,True,False,True,False,False,False,True,13.13,bandaid,False,2,70.59,2,0.070879,0.088599,67.833575,0.483103,0
CALL-0027424,0,,2025-05-25,Payment Arrangement,,gamed_metric,C0001602,A0001602,REP00006,Nicholas Khan,NovaWireless,General Support,Call Center,36,medium,0.7375,535.48,low,344,0.2523,0.7075,0.3918,1,False,False,False,False,False,True,False,True,False,False,False,False,0.0,none,True,1,41.17,1,0.328226,0.410282,97.92,0.541242,0
CALL-0027425,0,,2025-05-19,Device Issue,,clean,C0007573,A0007573,REP00071,Aaliyah Patel,NovaWireless,General Support,Call Center,34,low,0.6328,521.79,normal,515,0.3277,0.4816,0.3645,1,False,False,False,False,False,False,False,False,False,False,False,False,0.0,none,True,7,43.1,1,0.410549,0.410549,54.153506,0.720078,0
CALL-0027426,0,,2025-05-18,Billing Dispute,Line added without consent,fraud_line_add,C0002635,A0002635,REP00221,Oliver Castillo,NovaWireless,General Support,Call Center,29,low,0.73,516.46,normal,635,0.2633,0.6914,0.3252,1,False,False,False,True,True,False,False,True,False,False,True,True,35.69,dispute_credit,True,13,60.1,1,0.291169,0.509546,76.91300899999999,0.417717,1
CALL-0027427,0,,2025-05-14,Device Issue,Device activation,activation_clean,C0004297,A0004297,REP00042,Alexander Stewart,NovaWireless,General Support,Call Center,43,medium,0.563,488.82,low,526,0.4264,0.3309,0.444,1,False,False,False,False,False,False,False,True,False,False,False,False,0.0,none,True,13,67.49,2,0.515692,0.464123,51.870445,0.269138,1
CALL-0027428,0,,2025-05-13,Device Issue,,clean,C0000995,A0000995,REP00213,Christian Ross,NovaWireless,General Support,Call Center,33,low,0.6521,554.06,normal,404,0.2966,0.5232,0.3378,1,False,False,False,False,False,False,True,True,False,False,True,False,0.0,none,True,58,43.03,1,0.205147,0.205147,80.385843,0.289333,0
CALL-0027429,0,,2025-05-19,Billing Dispute,,clean,C0006253,A0006253,REP00051,Jaden Rivera,NovaWireless,General Support,Call Center,32,low,0.7354,526.93,low,445,0.4052,0.703,0.3379,1,False,False,False,False,False,False,True,True,False,False,False,False,0.0,none,True,17,42.54,2,0.22117,0.22117,81.071788,0.447755,1
CALL-0027430,0,,2025-05-19,Account Inquiry,,gamed_metric,C0005330,A0005330,REP00009,Amir White,NovaWireless,General Support,Call Center,32,low,0.7287,498.03,low,322,0.2414,0.6886,0.3056,1,False,False,False,False,False,False,False,True,False,False,False,False,0.0,none,True,15,70.63,1,0.280685,0.350856,58.435815000000005,0.647225,0
CALL-0027431,0,,2025-05-29,Payment Arrangement,,gamed_metric,C0001934,A0001934,REP00058,Zoe Edwards,NovaWireless,General Support,Call Center,39,medium,0.6256,531.58,peak,464,0.4892,0.466,0.4936,1,False,False,False,False,False,True,False,True,True,False,False,True,15.43,bandaid,False,43,53.65,1,0.282344,0.35293,65.72098700000001,0.906271,0
CALL-0027432,1,CALL-0027431,2025-05-04,Promotion Inquiry,,gamed_metric,C0001934,A0001934,REP00086,Olivia Jenkins,NovaWireless,General Support,Call Center,31,medium,0.5545,529.62,high,496,0.3844,0.314,0.466,2,False,False,False,False,False,True,False,True,False,False,False,True,18.52,bandaid,False,43,53.65,1,0.282344,0.35293,65.64098700000001,0.906271,0
CALL-0027433,0,,2025-05-13,Promotion Inquiry,,unresolvable_clean,C0002000,A0002000,REP00018,Dakota Stewart,NovaWireless,General Support,Call Center,37,low,0.6885,512.87,low,492,0.2022,0.6018,0.3311,1,False,False,False,False,False,False,False,True,False,False,False,True,22.64,service_credit,True,19,50.73,2,0.383543,0.53696,80.313338,0.478351,0
CALL-0027434,0,,2025-05-12,Billing Dispute,Line added without consent,fraud_line_add,C0008252,A0008252,REP00103,Jeremiah Murphy,NovaWireless,General Support,Call Center,28,low,0.6757,526.65,high,877,0.2385,0.575,0.2634,2,True,False,False,True,True,False,True,False,False,False,False,True,41.63,dispute_credit,True,2,87.5,2,0.234457,0.4103,84.36729199999999,0.272589,1
CALL-0027435,0,,2025-05-26,Network Coverage,,clean,C0009202,A0009202,REP00021,Elizabeth Khan,NovaWireless,General Support,Call Center,26,medium,0.6536,522.73,high,621,0.2395,0.5265,0.3894,1,False,False,False,False,False,False,True,True,False,False,False,False,0.0,none,True,66,111.97,4,0.225788,0.225788,73.857786,0.654145,0
CALL-0027436,0,,2025-05-30,Promotion Inquiry,Promo not applied,fraud_store_promo,C0003477,A0003477,REP00177,Thomas Evans,NovaWireless,General Support,Call Center,33,low,0.6127,585.97,normal,938,0.2563,0.4382,0.4333,1,False,False,True,False,False,True,False,False,True,False,False,True,25.0,dispute_credit,True,41,25.04,3,0.27561,0.413415,71.161518,0.930429,0
CALL-0027437,1,CALL-0027436,2025-05-15,Promotion Inquiry,Promo not applied,fraud_store_promo,C0003477,A0003477,REP00144,Dominic Roberts,NovaWireless,General Support,Call Center,32,medium,0.6872,544.8,low,513,0.2558,0.599,0.3868,1,False,False,True,False,True,False,False,False,False,False,False,True,25.0,dispute_credit,True,41,25.04,3,0.27561,0.413415,71.041518,0.930429,0
CALL-0027438,0,,2025-05-06,International/Roaming,,clean,C0002984,A0002984,REP00026,Anthony Baker,NovaWireless,General Support,Call Center,37,medium,0.6337,529.44,normal,509,0.3483,0.4835,0.4775,1,False,False,False,False,False,False,True,True,False,False,False,False,0.0,none,True,31,75.59,1,0.384414,0.384414,75.222863,0.740942,1
CALL-0027439,0,,2025-05-23,Network Coverage,,clean,C0004081,A0004081,REP00201,Alexa Murphy,NovaWireless,General Support,Call Center,38,medium,0.6558,534.67,normal,471,0.2684,0.5312,0.4521,1,False,False,False,False,False,False,True,True,False,False,False,False,0.0,none,True,17,62.11,0,0.135148,0.135148,83.10602,0.557751,0
CALL-0027440,0,,2025-05-02,Network Coverage,,clean,C0001120,A0001120,REP00162,Jessica Jenkins,NovaWireless,General Support,Call Center,31,low,0.6327,545.23,normal,574,0.3004,0.4814,0.3611,1,False,False,False,False,False,False,True,True,False,False,False,False,0.0,none,True,56,91.81,4,0.187356,0.187356,70.400927,0.891307,0
CALL-0027441,0,,2025-05-21,Device Issue,,unresolvable_clean,C0008270,A0008270,REP00249,Nora Howard,NovaWireless,General Support,Call Center,27,low,0.5995,571.46,normal,804,0.3267,0.4109,0.4133,2,False,False,False,False,False,False,False,True,False,False,True,True,21.23,service_credit,True,20,111.23,1,0.297777,0.416888,74.351724,0.373844,0
CALL-0027442,0,,2025-05-21,Device Issue,Activation failed,activation_failed,C0006443,A0006443,REP00193,Ella White,NovaWireless,General Support,Call Center,13,medium,0.7128,551.12,normal,721,0.3059,0.6542,0.4816,1,True,False,False,False,False,False,False,False,True,False,True,True,7.57,service_credit,True,38,93.28,1,0.265113,0.357903,60.616243000000004,0.630121,0
CALL-0027443,1,CALL-0027442,2025-05-03,Device Issue,Activation failed,activation_failed,C0006443,A0006443,REP00024,Julian James,NovaWireless,General Support,Call Center,24,medium,0.6647,523.86,normal,648,0.3787,0.5504,0.4782,1,True,False,False,False,False,False,False,True,False,False,True,False,0.0,none,True,38,93.28,1,0.265113,0.357903,60.576243000000005,0.630121,0
CALL-0027444,0,,2025-05-03,Device Issue,,clean,C0001471,A0001471,REP00024,Julian James,NovaWireless,General Support,Call Center,24,medium,0.6647,523.86,normal,565,0.3777,0.5513,0.4777,2,False,False,False,False,False,False,True,True,False,False,False,False,0.0,none,True,52,42.25,1,0.298029,0.298029,87.09175,0.234541,1
CALL-0027445,0,,2025-05-22,Billing Dispute,NRF fee applied,fraud_hic_exchange,C0004195,A0004195,REP00073,Andre Walker,NovaWireless,General Support,Call Center,24,medium,0.5287,592.94,normal,816,0.3315,0.2584,0.4376,2,False,True,False,True,True,True,False,True,False,True,False,True,66.97,fee_waiver,True,10,44.34,1,0.197654,0.316246,87.255049,0.079012,1
CALL-0027446,1,CALL-0027445,2025-05-17,Billing Dispute,NRF fee applied,fraud_hic_exchange,C0004195,A0004195,REP00166,Elijah Rodriguez,NovaWireless,General Support,Call Center,27,medium,0.5961,524.36,normal,831,0.249,0.4024,0.4534,1,False,True,False,False,True,False,False,True,False,False,False,True,49.21,fee_waiver,True,10,44.34,1,0.197654,0.316246,87.105049,0.079012,1
CALL-0027447,0,,2025-05-30,Billing Dispute,,unresolvable_clean,C0002032,A0002032,REP00138,Andrea Wilson,NovaWireless,General Support,Call Center,27,medium,0.6408,542.65,normal,720,0.3063,0.4988,0.4556,1,False,False,False,False,False,False,False,True,False,False,False,False,0.0,none,True,19,51.04,4,0.224419,0.314187,60.019063,0.471948,1
CALL-0027448,0,,2025-05-05,Billing Dispute,,gamed_metric,C0003846,A0003846,REP00203,Sophia Morales,NovaWireless,General Support,Call Center,23,low,0.6895,495.76,normal,392,0.3635,0.604,0.2817,1,False,False,False,False,False,True,False,True,False,True,False,True,17.72,bandaid,False,13,70.95,1,0.308873,0.386091,77.697885,0.446777,0
CALL-0027449,1,CALL-0027448,2025-05-10,Network Coverage,,gamed_metric,C0003846,A0003846,REP00008,Mia Morales,NovaWireless,General Support,Call Center,36,high,0.6026,584.11,normal,512,0.334,0.4164,0.5503,1,False,False,False,False,False,True,False,True,False,True,True,True,16.1,bandaid,False,13,70.95,1,0.308873,0.386091,77.617885,0.446777,0
CALL-0027450,0,,2025-05-12,International/Roaming,,clean,C0007957,A0007957,REP00121,Adam Ruiz,NovaWireless,General Support,Call Center,29,medium,0.5881,549.45,high,497,0.3139,0.3851,0.5049,1,False,False,False,False,False,False,True,True,False,False,False,False,0.0,none,True,20,36.97,1,0.280744,0.280744,81.991916,0.582539,0
CALL-0027451,0,,2025-05-18,Device Issue,,clean,C0008249,A0008249,REP00010,Jace James,NovaWireless,General Support,Call Center,24,medium,0.5427,493.94,low,489,0.2905,0.2871,0.4896,1,False,False,False,False,False,False,False,True,True,False,False,False,0.0,none,True,23,103.01,1,0.128391,0.128391,86.570771,0.250923,0
CALL-0027452,1,CALL-0027451,2025-05-24,Billing Dispute,,clean,C0008249,A0008249,REP00250,Noah Ross,NovaWireless,General Support,Call Center,21,medium,0.6781,480.3,normal,386,0.2506,0.5793,0.4101,1,False,False,False,False,False,False,True,True,False,False,True,False,0.0,none,True,23,103.01,1,0.128391,0.128391,86.570771,0.250923,0
CALL-0027453,0,,2025-05-11,Billing Dispute,Line added without consent,fraud_line_add,C0009148,A0009148,REP00006,Nicholas Khan,NovaWireless,General Support,Call Center,36,medium,0.7375,535.48,normal,844,0.2723,0.7081,0.3913,2,False,False,False,False,True,False,False,True,True,False,False,True,31.38,dispute_credit,True,22,34.74,3,0.156454,0.273794,64.10061599999999,0.767361,1
CALL-0027454,1,CALL-0027453,2025-05-11,Billing Dispute,Line added without consent,fraud_line_add,C0009148,A0009148,REP00093,Jose Williams,NovaWireless,General Support,Call Center,37,medium,0.5725,545.29,low,830,0.311,0.3514,0.4806,1,False,False,True,True,True,False,False,True,False,True,True,True,47.79,dispute_credit,True,22,34.74,3,0.156454,0.273794,63.92061599999999,0.767361,1
CALL-0027455,0,,2025-05-02,Network Coverage,,clean,C0001757,A0001757,REP00047,Isaiah Peterson,NovaWireless,General Support,Call Center,36,low,0.6361,531.56,low,363,0.2718,0.4887,0.2858,1,False,False,False,False,False,False,True,True,False,False,False,False,0.0,none,True,11,86.79,1,0.270213,0.270213,42.784935,0.212892,1
CALL-0027456,0,,2025-05-28,Billing Dispute,Line added without consent,fraud_line_add,C0009836,A0009836,REP00012,Andre Turner,NovaWireless,General Support,Call Center,39,low,0.6702,521.4,normal,782,0.4001,0.5623,0.3507,1,False,False,True,False,True,False,False,True,True,True,False,True,45.61,dispute_credit,True,9,59.75,1,0.182971,0.320199,82.530328,0.377678,0
CALL-0027457,1,CALL-0027456,2025-05-19,Billing Dispute,Line added without consent,fraud_line_add,C0009836,A0009836,REP00010,Jace James,NovaWireless,General Support,Call Center,24,medium,0.5427,493.94,normal,835,0.3105,0.2885,0.5046,2,False,False,False,False,True,False,False,True,False,True,True,True,39.04,dispute_credit,True,9,59.75,1,0.182971,0.320199,82.35032799999999,0.377678,0
CALL-0027458,1,CALL-0027456,2025-05-01,Billing Dispute,Line added without consent,fraud_line_add,C0009836,A0009836,REP00101,Liam Ward,NovaWireless,General Support,Call Center,32,high,0.5131,570.67,normal,762,0.3368,0.2232,0.696,1,False,False,False,True,True,False,True,True,True,True,True,True,41.29,dispute_credit,True,9,59.75,1,0.182971,0.320199,82.17032799999998,0.377678,0
CALL-0027459,0,,2025-05-01,Billing Dispute,,clean,C0005632,A0005632,REP00091,Landon Chen,NovaWireless,General Support,Call Center,36,low,0.6996,502.38,normal,489,0.2929,0.6258,0.309,1,False,False,False,False,False,False,True,True,False,False,False,True,10.54,courtesy,True,6,98.8,1,0.243928,0.243928,69.96244,0.594425,0
CALL-0027460,0,,2025-05-13,Promotion Inquiry,,clean,C0003365,A0003365,REP00229,Ashley Davis,NovaWireless,General Support,Call Center,32,medium,0.7171,529.2,normal,464,0.2191,0.6635,0.3605,1,True,False,False,False,False,False,True,True,False,False,False,False,0.0,none,True,4,86.48,2,0.324817,0.324817,85.94372,0.382823,0
CALL-0027461,0,,2025-05-10,Device Issue,Activation failed,activation_failed,C0004622,A0004622,REP00068,Ashton White,NovaWireless,General Support,Call Center,24,medium,0.6978,538.86,normal,884,0.3382,0.6219,0.4615,1,False,False,False,False,False,False,False,True,False,False,False,True,8.82,service_credit,True,54,51.0,2,0.344251,0.464739,62.348662,0.431569,0
CALL-0027462,0,,2025-05-06,Promotion Inquiry,,unresolvable_clean,C0000293,A0000293,REP00050,Emma Roberts,NovaWireless,General Support,Call Center,38,low,0.873,494.64,low,567,0.1368,1.0,0.3039,1,False,False,False,False,False,False,False,True,False,False,False,True,20.07,service_credit,True,58,54.29,2,0.262521,0.367529,64.545668,0.531304,1
CALL-0027463,0,,2025-05-29,Promotion Inquiry,Promo not applied,fraud_store_promo,C0006182,A0006182,REP00220,Leah Edwards,NovaWireless,General Support,Call Center,29,medium,0.6909,478.82,low,586,0.3763,0.6078,0.4179,2,False,False,True,False,False,False,False,True,False,False,True,True,25.0,dispute_credit,True,20,38.19,2,0.209033,0.313549,63.570619,0.330774,1
CALL-0027464,0,,2025-05-18,Billing Dispute,,gamed_metric,C0004611,A0004611,REP00017,Landon Turner,NovaWireless,General Support,Call Center,48,low,0.6153,554.36,normal,473,0.2138,0.4438,0.2559,1,False,True,False,False,False,True,True,True,True,True,False,True,14.17,bandaid,False,48,35.79,2,0.280219,0.350274,64.958495,0.723722,0
CALL-0027465,1,CALL-0027464,2025-05-20,Device Issue,,gamed_metric,C0004611,A0004611,REP00246,Ella Walker,NovaWireless,General Support,Call Center,29,medium,0.527,557.52,normal,511,0.3281,0.2532,0.4329,1,False,False,False,False,False,True,False,True,False,True,False,True,18.07,bandaid,False,48,35.79,2,0.280219,0.350274,64.878495,0.723722,0
CALL-0027466,1,CALL-0027464,2025-05-01,Promotion Inquiry,,gamed_metric,C0004611,A0004611,REP00071,Aaliyah Patel,NovaWireless,General Support,Call Center,34,low,0.6328,521.79,high,418,0.3377,0.4826,0.364,2,True,False,False,False,False,True,True,True,False,False,False,True,15.94,bandaid,False,48,35.79,2,0.280219,0.350274,64.798495,0.723722,0
CALL-0027467,0,,2025-05-30,Network Coverage,,clean,C0002387,A0002387,REP00066,Ethan Hill,NovaWireless,General Support,Call Center,36,medium,0.7125,508.18,low,329,0.1952,0.6536,0.3845,1,False,False,False,False,False,False,True,True,False,False,False,False,0.0,none,True,62,68.83,0,0.095063,0.095063,73.665865,0.440897,0
CALL-0027468,0,,2025-05-12,Billing Dispute,,clean,C0007838,A0007838,REP00194,Brianna Ross,NovaWireless,General Support,Call Center,37,low,0.6049,537.81,normal,482,0.2662,0.4214,0.3834,1,False,False,False,False,False,False,True,True,False,False,False,False,0.0,none,True,41,70.51,3,0.300258,0.300258,65.278946,0.255113,0
CALL-0027469,0,,2025-05-08,Payment Arrangement,,clean,C0003709,A0003709,REP00109,Alexa Reed,NovaWireless,General Support,Call Center,27,medium,0.6797,544.54,normal,571,0.3787,0.5828,0.4797,1,False,False,False,False,False,False,False,True,False,False,False,False,0.0,none,True,23,82.39,1,0.24849,0.24849,73.209996,0.463946,0
CALL-0027470,0,,2025-05-21,Device Issue,Device activation,activation_clean,C0006117,A0006117,REP00166,Elijah Rodriguez,NovaWireless,General Support,Call Center,27,medium,0.5961,524.36,normal,579,0.269,0.4036,0.4529,2,True,False,False,False,False,False,False,True,False,False,False,False,0.0,none,True,14,93.26,2,0.17697,0.159273,63.415323,0.170652,1
CALL-0027471,0,,2025-05-22,Promotion Inquiry,Eligibility question,fraud_care_promo,C0005103,A0005103,REP00128,Danielle Brooks,NovaWireless,General Support,Call Center,39,medium,0.7747,556.25,normal,585,0.2994,0.7878,0.4608,1,False,False,True,False,False,True,False,True,False,False,False,False,0.0,none,True,8,31.56,2,0.335394,0.452782,85.01873,0.387021,0
