call_id,is_repeat_call,parent_call_id,call_date,call_type,call_subreason,scenario,customer_id,account_id,rep_id,rep_name,site,queue_name,department,agent_tenure_months,agent_strain_tier,agent_qa_score,agent_aht_secs_base,friction_tier,aht_secs,rep_gaming_propensity,rep_policy_skill,rep_burnout_level,rep_calls_handled,imei_mismatch_flag,nrf_generated_flag,promo_override_post_call,line_added_no_usage_flag,line_added_same_day_store,rep_aware_gaming,true_resolution,resolution_flag,repeat_contact_30d,repeat_contact_31_60d,escalation_flag,credit_applied,credit_amount,credit_type,credit_authorized,customer_tenure_months,customer_monthly_charges,customer_lines,customer_churn_risk,customer_churn_risk_effective,customer_trust_baseline,customer_patience,customer_is_churned
CALL-0006859,1,CALL-0006858,2025-02-25,Device Issue,Device activation,activation_clean,C0000301,A0000301,REP00154,Aiden Hall,NovaWireless,General Support,Call Center,31,medium,0.5967,596.1,normal,531,0.4083,0.4037,0.5666,1,False,False,False,False,False,False,True,True,False,False,True,False,0.0,none,True,38,119.23,1,0.24554,0.220986,73.0468,0.640067,1
CALL-0006860,0,,2025-02-22,Promotion Inquiry,Promo not applied,fraud_store_promo,C0002237,A0002237,REP00185,Gabriella Diaz,NovaWireless,General Support,Call Center,35,low,0.7072,505.03,peak,1029,0.333,0.6422,0.3072,1,False,False,True,False,False,False,False,True,True,True,False,True,25.0,dispute_credit,True,8,74.55,2,0.274758,0.412137,79.668937,0.635993,1
CALL-0006861,1,CALL-0006860,2025-02-21,Promotion Inquiry,Promo not applied,fraud_store_promo,C0002237,A0002237,REP00198,Nathan Lewis,NovaWireless,General Support,Call Center,23,medium,0.6176,518.24,normal,606,0.2486,0.4488,0.3803,1,False,False,True,False,False,False,False,True,False,False,False,True,25.0,dispute_credit,True,8,74.55,2,0.274758,0.412137,79.548937,0.635993,1
CALL-0006862,1,CALL-0006860,2025-02-22,Promotion Inquiry,Promo not applied,fraud_store_promo,C0002237,A0002237,REP00160,Amy Turner,NovaWireless,General Support,Call Center,33,low,0.6027,454.68,peak,765,0.3215,0.4166,0.3632,1,False,False,True,False,False,False,True,True,True,True,False,True,25.0,dispute_credit,True,8,74.55,2,0.274758,0.412137,79.42893699999999,0.635993,1
CALL-0006863,0,,2025-02-02,Device Issue,,unresolvable_clean,C0002319,A0002319,REP00170,Charles Sanders,NovaWireless,General Support,Call Center,42,medium,0.6001,591.64,peak,1139,0.3235,0.411,0.5287,1,False,False,False,False,False,False,False,True,True,False,False,True,23.96,service_credit,True,17,59.47,3,0.304169,0.425837,65.735151,0.98,0
CALL-0006864,1,CALL-0006863,2025-02-22,Network Coverage,,unresolvable_clean,C0002319,A0002319,REP00069,Sophia Sanders,NovaWireless,General Support,Call Center,34,low,0.6367,512.79,normal,563,0.1859,0.491,0.3666,2,False,False,False,False,False,False,False,True,False,True,False,True,24.22,service_credit,True,17,59.47,3,0.304169,0.425837,65.685151,0.98,0
CALL-0006865,0,,2025-02-13,Billing Dispute,,clean,C0003368,A0003368,REP00198,Nathan Lewis,NovaWireless,General Support,Call Center,23,medium,0.6176,518.24,normal,567,0.2476,0.4499,0.3798,2,False,False,False,False,False,False,True,True,False,False,False,True,14.1,courtesy,True,27,58.66,3,0.250771,0.250771,68.103207,0.095253,0
CALL-0006866,0,,2025-02-01,Device Issue,,unresolvable_clean,C0000755,A0000755,REP00144,Dominic Roberts,NovaWireless,General Support,Call Center,32,medium,0.6872,544.8,peak,716,0.2768,0.599,0.3868,1,False,False,False,False,False,False,False,True,True,False,False,True,23.63,service_credit,True,31,60.41,2,0.349593,0.48943,61.627344,0.775624,0
CALL-0006867,1,CALL-0006866,2025-02-13,Network Coverage,,unresolvable_clean,C0000755,A0000755,REP00058,Zoe Edwards,NovaWireless,General Support,Call Center,39,medium,0.6256,531.58,low,483,0.4792,0.466,0.4936,1,False,False,False,False,False,False,False,True,True,False,False,True,23.07,service_credit,True,31,60.41,2,0.349593,0.48943,61.577344000000004,0.775624,0
CALL-0006868,0,,2025-02-08,Network Coverage,,gamed_metric,C0007744,A0007744,REP00129,Claire Price,NovaWireless,General Support,Call Center,25,medium,0.5778,574.09,normal,540,0.3275,0.3629,0.4565,1,False,False,False,False,False,True,True,True,False,False,False,True,17.28,bandaid,False,58,91.12,2,0.298341,0.372926,70.341031,0.144063,0
CALL-0006869,0,,2025-02-23,Account Inquiry,Add a line,line_add_legitimate,C0006968,A0006968,REP00059,Jason Nguyen,NovaWireless,General Support,Call Center,21,medium,0.5394,562.05,normal,677,0.3,0.28,0.4518,1,False,False,False,False,False,False,True,True,False,False,False,False,0.0,none,True,4,29.58,2,0.184226,0.156592,54.612285,0.188156,0
CALL-0006870,0,,2025-02-26,Device Issue,Device activation,activation_clean,C0006103,A0006103,REP00127,John Carter,NovaWireless,General Support,Call Center,26,low,0.6684,519.54,high,759,0.2743,0.5584,0.3669,1,False,False,False,False,False,False,False,True,False,False,False,False,0.0,none,True,51,47.71,1,0.332802,0.299522,76.620532,0.536473,1
CALL-0006871,0,,2025-02-15,Network Coverage,,clean,C0004889,A0004889,REP00205,Maya Scott,NovaWireless,General Support,Call Center,42,medium,0.6547,555.82,high,558,0.4684,0.5288,0.5247,1,False,False,False,False,False,False,True,True,False,False,False,False,0.0,none,True,22,58.83,2,0.295149,0.295149,74.884179,0.544572,0
CALL-0006872,0,,2025-02-24,Promotion Inquiry,,clean,C0006277,A0006277,REP00199,Kaitlyn Bell,NovaWireless,General Support,Call Center,38,low,0.621,585.16,normal,613,0.3266,0.4561,0.3927,1,False,False,False,False,False,False,True,True,False,False,False,False,0.0,none,True,1,71.39,3,0.2712,0.2712,75.161488,0.639233,1
CALL-0006873,0,,2025-02-12,Device Issue,,clean,C0004182,A0004182,REP00192,Grace Richardson,NovaWireless,General Support,Call Center,40,low,0.7964,527.09,high,608,0.2834,0.8347,0.3453,1,False,False,False,False,False,False,True,True,False,False,False,False,0.0,none,True,10,64.36,1,0.250749,0.250749,67.32067,0.531941,0
CALL-0006874,0,,2025-02-12,Device Issue,Device activation,activation_clean,C0006768,A0006768,REP00019,Katherine Green,NovaWireless,General Support,Call Center,34,high,0.5372,533.78,high,780,0.424,0.2752,0.588,1,False,False,False,False,False,False,True,True,False,False,False,False,0.0,none,True,20,76.28,4,0.304985,0.274487,69.393264,0.532363,0
CALL-0006875,0,,2025-02-07,Promotion Inquiry,,clean,C0002001,A0002001,REP00194,Brianna Ross,NovaWireless,General Support,Call Center,37,low,0.6049,537.81,normal,541,0.2662,0.4214,0.3834,1,False,False,False,False,False,False,True,True,False,False,False,True,10.0,courtesy,True,54,63.02,3,0.140215,0.140215,51.850108,0.637068,0
CALL-0006876,0,,2025-02-12,Promotion Inquiry,,clean,C0003321,A0003321,REP00171,Anita Shah,NovaWireless,General Support,Call Center,40,medium,0.5943,553.93,normal,478,0.4019,0.3985,0.4188,1,False,False,False,False,False,False,True,True,False,False,False,True,10.0,courtesy,True,2,78.92,0,0.259736,0.259736,80.79352,0.904232,0
CALL-0006877,0,,2025-02-08,Network Coverage,,clean,C0002734,A0002734,REP00003,Finn Foster,NovaWireless,General Support,Call Center,42,medium,0.6446,565.85,normal,518,0.2004,0.507,0.4532,1,False,False,False,False,False,False,True,True,False,False,False,False,0.0,none,True,10,40.63,2,0.313862,0.313862,72.607022,0.75374,1
CALL-0006878,0,,2025-02-20,Billing Dispute,,clean,C0003512,A0003512,REP00177,Thomas Evans,NovaWireless,General Support,Call Center,33,low,0.6127,585.97,low,513,0.2563,0.4382,0.4333,1,False,False,False,False,False,False,True,True,False,False,False,True,12.57,courtesy,True,40,63.3,2,0.239407,0.239407,63.804719,0.513673,0
CALL-0006879,0,,2025-02-05,Billing Dispute,,clean,C0004369,A0004369,REP00125,David Ramirez,NovaWireless,General Support,Call Center,43,medium,0.6448,470.31,normal,500,0.3263,0.5075,0.4125,1,False,False,False,False,False,False,True,True,False,False,False,False,0.0,none,True,11,114.11,2,0.061604,0.061604,66.586034,0.813308,0
CALL-0006880,0,,2025-02-09,Promotion Inquiry,,clean,C0009772,A0009772,REP00100,Jonathan Peterson,NovaWireless,General Support,Call Center,28,low,0.6241,492.64,normal,471,0.3022,0.4628,0.2625,1,False,False,False,False,False,False,True,True,False,False,False,True,10.0,courtesy,True,36,23.25,1,0.235902,0.235902,77.492136,0.327074,0
CALL-0006881,0,,2025-02-27,Billing Dispute,,clean,C0003171,A0003171,REP00154,Aiden Hall,NovaWireless,General Support,Call Center,31,medium,0.5967,596.1,high,769,0.4073,0.4049,0.5661,2,False,False,False,False,False,False,True,True,True,False,False,False,0.0,none,True,71,56.65,4,0.245898,0.245898,84.132904,0.619237,0
CALL-0006882,1,CALL-0006881,2025-02-11,Promotion Inquiry,,clean,C0003171,A0003171,REP00108,Victoria Alvarez,NovaWireless,General Support,Call Center,23,medium,0.6258,522.56,normal,518,0.2651,0.4665,0.4682,1,False,False,False,False,False,False,True,True,False,False,False,True,10.0,courtesy,True,71,56.65,4,0.245898,0.245898,84.132904,0.619237,0
CALL-0006883,0,,2025-02-12,Device Issue,Activation failed,activation_failed,C0000588,A0000588,REP00176,Alejandro Chang,NovaWireless,General Support,Call Center,37,medium,0.7534,550.86,low,604,0.3554,0.7419,0.5159,1,True,False,False,False,False,False,False,True,False,True,True,True,7.42,service_credit,True,11,67.51,2,0.260087,0.351117,62.610619,0.406657,0
CALL-0006884,1,CALL-0006883,2025-02-08,Device Issue,Activation failed,activation_failed,C0000588,A0000588,REP00242,Derek Alvarez,NovaWireless,General Support,Call Center,30,medium,0.5683,542.32,high,970,0.4552,0.3424,0.5963,1,True,False,False,False,False,False,False,True,True,False,True,True,8.16,service_credit,True,11,67.51,2,0.260087,0.351117,62.570619,0.406657,0
CALL-0006885,0,,2025-02-10,Promotion Inquiry,,clean,C0002400,A0002400,REP00005,Alexander Anderson,NovaWireless,General Support,Call Center,49,medium,0.6544,516.93,normal,441,0.3433,0.5282,0.4315,1,False,False,False,False,False,False,True,True,False,False,False,False,0.0,none,True,31,44.27,3,0.293453,0.293453,85.912636,0.516311,1
CALL-0006886,0,,2025-02-10,Promotion Inquiry,Promo not applied,fraud_store_promo,C0000719,A0000719,REP00094,Penelope Stewart,NovaWireless,General Support,Call Center,36,medium,0.6683,524.11,normal,606,0.3283,0.5582,0.444,1,False,False,True,False,False,True,True,True,False,True,True,True,25.0,dispute_credit,True,24,102.19,2,0.189398,0.284097,75.625518,0.07791,0
CALL-0006887,1,CALL-0006886,2025-02-03,Promotion Inquiry,Promo not applied,fraud_store_promo,C0000719,A0000719,REP00092,Leo Davis,NovaWireless,General Support,Call Center,44,medium,0.7248,519.94,peak,798,0.2725,0.6801,0.3385,1,False,False,False,False,False,False,False,True,False,False,True,False,0.0,none,True,24,102.19,2,0.189398,0.284097,75.505518,0.07791,0
CALL-0006888,0,,2025-02-24,Device Issue,Device activation,activation_clean,C0002315,A0002315,REP00073,Andre Walker,NovaWireless,General Support,Call Center,24,medium,0.5287,592.94,normal,676,0.2905,0.2569,0.4381,1,False,False,False,False,False,False,True,True,False,False,False,False,0.0,none,True,20,69.67,0,0.240089,0.21608,73.176761,0.24062,0
CALL-0006889,0,,2025-02-27,Billing Dispute,,clean,C0001667,A0001667,REP00011,Carmen Cook,NovaWireless,General Support,Call Center,36,medium,0.6526,558.44,normal,504,0.2761,0.5243,0.4908,1,False,False,True,False,False,False,True,True,False,True,False,True,11.54,courtesy,True,56,65.81,2,0.451991,0.451991,63.070234,0.200544,0
CALL-0006890,1,CALL-0006889,2025-02-22,Network Coverage,,clean,C0001667,A0001667,REP00186,Madison Peterson,NovaWireless,General Support,Call Center,20,medium,0.6535,596.12,normal,502,0.3996,0.5263,0.5892,1,False,False,False,False,False,False,True,True,False,False,False,False,0.0,none,True,56,65.81,2,0.451991,0.451991,63.070234,0.200544,0
CALL-0006891,0,,2025-02-24,Billing Dispute,,clean,C0009249,A0009249,REP00164,Hazel Howard,NovaWireless,General Support,Call Center,31,medium,0.705,561.92,normal,532,0.209,0.6374,0.4087,1,False,False,False,False,False,False,True,True,False,True,False,False,0.0,none,True,32,99.23,2,0.381281,0.381281,76.657273,0.341252,1
CALL-0006892,1,CALL-0006891,2025-02-23,Billing Dispute,,clean,C0009249,A0009249,REP00163,Natalie Hall,NovaWireless,General Support,Call Center,24,medium,0.6814,545.18,normal,443,0.3001,0.5865,0.393,1,False,False,False,False,False,False,True,True,False,False,False,True,10.16,courtesy,True,32,99.23,2,0.381281,0.381281,76.657273,0.341252,1
CALL-0006893,0,,2025-02-13,Device Issue,Device activation,activation_clean,C0009481,A0009481,REP00206,Danielle Young,NovaWireless,General Support,Call Center,27,medium,0.7427,517.41,normal,630,0.2157,0.7188,0.3662,1,False,False,False,False,False,False,True,True,False,False,False,False,0.0,none,True,69,59.48,2,0.128018,0.115216,76.914703,0.406988,0
CALL-0006894,0,,2025-02-23,Billing Dispute,NRF fee applied,fraud_hic_exchange,C0006237,A0006237,REP00244,Adrian King,NovaWireless,General Support,Call Center,32,medium,0.5373,558.13,peak,978,0.4068,0.2755,0.4843,1,True,True,False,False,True,False,False,False,False,False,True,True,60.09,fee_waiver,True,22,47.54,3,0.209368,0.334989,74.731252,0.846588,0
CALL-0006895,0,,2025-02-08,Device Issue,,clean,C0000583,A0000583,REP00141,Eva Lewis,NovaWireless,General Support,Call Center,21,medium,0.6426,569.85,normal,608,0.3065,0.5027,0.4331,1,False,False,False,False,False,False,True,True,False,False,False,False,0.0,none,True,6,25.22,0,0.258201,0.258201,61.652732,0.254912,1
CALL-0006896,0,,2025-02-04,Device Issue,Device activation,activation_clean,C0006262,A0006262,REP00210,Robert Lee,NovaWireless,General Support,Call Center,27,medium,0.5354,512.17,peak,619,0.2907,0.2714,0.3495,1,False,False,False,False,False,False,True,True,False,False,False,False,0.0,none,True,10,65.43,1,0.226654,0.203989,66.076721,0.422557,0
CALL-0006897,0,,2025-02-25,Device Issue,,gamed_metric,C0001421,A0001421,REP00056,Eleanor Williams,NovaWireless,General Support,Call Center,18,medium,0.6325,574.34,normal,515,0.4195,0.4809,0.5901,1,True,False,False,False,False,True,False,True,True,True,False,True,17.96,bandaid,False,44,105.06,3,0.422007,0.527509,89.704392,0.828298,0
CALL-0006898,1,CALL-0006897,2025-02-24,Promotion Inquiry,,gamed_metric,C0001421,A0001421,REP00099,Casey Ortiz,NovaWireless,General Support,Call Center,25,medium,0.7101,488.19,normal,339,0.4264,0.6484,0.3919,1,False,False,False,False,False,True,False,True,False,True,False,False,0.0,none,True,44,105.06,3,0.422007,0.527509,89.624392,0.828298,0
CALL-0006899,1,CALL-0006897,2025-02-10,Device Issue,,gamed_metric,C0001421,A0001421,REP00144,Dominic Roberts,NovaWireless,General Support,Call Center,32,medium,0.6872,544.8,normal,451,0.2968,0.5998,0.3863,2,False,False,False,False,False,False,False,True,False,True,False,False,0.0,none,True,44,105.06,3,0.422007,0.527509,89.544392,0.828298,0
CALL-0006900,0,,2025-02-25,International/Roaming,,clean,C0001438,A0001438,REP00085,Kyle Khan,NovaWireless,General Support,Call Center,27,low,0.5733,556.16,peak,749,0.3169,0.3544,0.4576,2,False,False,False,True,False,False,True,True,False,False,True,False,0.0,none,True,14,26.36,2,0.299859,0.299859,75.889697,0.143646,0
CALL-0006901,0,,2025-02-18,Account Inquiry,,clean,C0002039,A0002039,REP00179,Dylan Parker,NovaWireless,General Support,Call Center,35,medium,0.6954,558.41,low,449,0.2686,0.6167,0.4234,1,False,False,False,False,False,False,True,True,False,False,False,False,0.0,none,True,32,53.61,5,0.247798,0.247798,50.47726,0.414012,1
CALL-0006902,0,,2025-02-19,Promotion Inquiry,,unresolvable_clean,C0004209,A0004209,REP00003,Finn Foster,NovaWireless,General Support,Call Center,42,medium,0.6446,565.85,normal,758,0.2204,0.508,0.4682,2,False,False,False,False,False,False,False,True,False,True,True,True,23.85,service_credit,True,12,48.21,3,0.292837,0.409972,87.053383,0.088773,0
CALL-0006903,1,CALL-0006902,2025-02-07,Payment Arrangement,,unresolvable_clean,C0004209,A0004209,REP00171,Anita Shah,NovaWireless,General Support,Call Center,40,medium,0.5943,553.93,normal,723,0.4009,0.3997,0.4183,2,False,False,False,False,False,False,False,False,False,False,False,True,23.09,service_credit,True,12,48.21,3,0.292837,0.409972,87.003383,0.088773,0
CALL-0006904,0,,2025-02-23,Network Coverage,,clean,C0007573,A0007573,REP00162,Jessica Jenkins,NovaWireless,General Support,Call Center,31,low,0.6327,545.23,normal,471,0.3004,0.4814,0.3611,1,False,False,False,False,False,False,True,True,False,False,False,False,0.0,none,True,7,43.1,1,0.410549,0.410549,54.153506,0.720078,0
CALL-0006905,0,,2025-02-08,Billing Dispute,NRF fee applied,fraud_hic_exchange,C0005787,A0005787,REP00128,Danielle Brooks,NovaWireless,General Support,Call Center,39,medium,0.7747,556.25,low,726,0.2994,0.7878,0.4608,1,False,True,False,True,True,False,False,True,False,False,False,True,42.07,fee_waiver,True,59,114.75,3,0.217331,0.34773,62.589619,0.110287,0
CALL-0006906,0,,2025-02-26,Device Issue,,gamed_metric,C0009095,A0009095,REP00146,Anita Jenkins,NovaWireless,General Support,Call Center,34,low,0.7723,500.49,normal,496,0.2252,0.7827,0.3771,1,False,False,True,False,False,True,False,True,False,True,False,True,19.85,bandaid,False,2,86.97,1,0.355439,0.444299,69.150349,0.412834,0
CALL-0006907,1,CALL-0006906,2025-02-03,Billing Dispute,,gamed_metric,C0009095,A0009095,REP00102,Oliver Cooper,NovaWireless,General Support,Call Center,33,low,0.6804,508.69,peak,458,0.1949,0.5843,0.2802,1,True,True,False,False,False,True,False,True,False,False,True,True,11.38,bandaid,False,2,86.97,1,0.355439,0.444299,69.07034900000001,0.412834,0
CALL-0006908,0,,2025-02-11,Payment Arrangement,,clean,C0000863,A0000863,REP00152,Claire Parker,NovaWireless,General Support,Call Center,34,low,0.7244,533.34,peak,605,0.2363,0.6793,0.3811,1,False,False,False,False,False,False,True,False,False,False,False,True,14.49,courtesy,True,39,28.54,2,0.248691,0.248691,73.606969,0.507813,1
CALL-0006909,0,,2025-02-15,Account Inquiry,Add a line,line_add_legitimate,C0000128,A0000128,REP00155,Alexis Sanchez,NovaWireless,General Support,Call Center,17,medium,0.7114,528.5,normal,569,0.2879,0.6512,0.4125,1,False,False,False,False,False,False,True,True,True,False,False,False,0.0,none,True,11,77.24,1,0.147477,0.125355,78.642252,0.474446,0
CALL-0006910,1,CALL-0006909,2025-02-01,Account Inquiry,Add a line,line_add_legitimate,C0000128,A0000128,REP00125,David Ramirez,NovaWireless,General Support,Call Center,43,medium,0.6448,470.31,normal,455,0.3253,0.5085,0.412,2,False,False,False,False,False,False,True,True,False,False,False,False,0.0,none,True,11,77.24,1,0.147477,0.125355,78.642252,0.474446,0
CALL-0006911,0,,2025-02-16,Device Issue,Device activation,activation_clean,C0004566,A0004566,REP00008,Mia Morales,NovaWireless,General Support,Call Center,36,high,0.6026,584.11,low,488,0.303,0.4164,0.5348,1,False,False,False,False,False,False,True,True,False,False,False,False,0.0,none,True,30,35.97,5,0.337383,0.303645,44.627642,0.699712,0
CALL-0006912,0,,2025-02-14,Device Issue,Activation failed,activation_failed,C0004282,A0004282,REP00231,George Smith,NovaWireless,General Support,Call Center,24,medium,0.6463,558.86,normal,675,0.2985,0.5107,0.4315,1,True,False,False,False,False,False,False,False,False,False,True,True,5.45,service_credit,True,14,46.19,2,0.11429,0.154292,76.523393,0.562477,0
CALL-0006913,0,,2025-02-09,Account Inquiry,Add a line,line_add_legitimate,C0001759,A0001759,REP00132,Penelope Kaur,NovaWireless,General Support,Call Center,26,medium,0.54,541.31,low,564,0.3877,0.2813,0.4651,1,False,False,False,False,False,False,True,True,False,False,False,False,0.0,none,True,51,73.65,5,0.183796,0.156227,70.62765,0.726332,1
CALL-0006914,0,,2025-02-04,Promotion Inquiry,Promo not applied,fraud_store_promo,C0006778,A0006778,REP00221,Oliver Castillo,NovaWireless,General Support,Call Center,29,low,0.73,516.46,low,646,0.2633,0.6914,0.3097,1,False,False,True,False,False,False,False,True,False,False,False,True,25.0,dispute_credit,True,29,58.54,0,0.24886,0.37329,74.537565,0.684026,0
CALL-0006915,0,,2025-02-05,Account Inquiry,Add a line,line_add_legitimate,C0002167,A0002167,REP00201,Alexa Murphy,NovaWireless,General Support,Call Center,38,medium,0.6558,534.67,peak,900,0.2884,0.5322,0.4516,2,False,False,False,False,False,False,True,True,False,False,False,False,0.0,none,True,53,66.97,3,0.263479,0.223957,87.315252,0.196065,1
CALL-0006916,0,,2025-02-11,Account Inquiry,Add a line,line_add_legitimate,C0004082,A0004082,REP00250,Noah Ross,NovaWireless,General Support,Call Center,21,medium,0.6781,480.3,normal,653,0.2506,0.5793,0.3946,1,False,False,False,False,False,False,True,True,False,False,False,False,0.0,none,True,1,116.7,0,0.379904,0.322918,67.153205,0.259668,0
CALL-0006917,0,,2025-02-13,Device Issue,,clean,C0006904,A0006904,REP00068,Ashton White,NovaWireless,General Support,Call Center,24,medium,0.6978,538.86,normal,521,0.3172,0.6219,0.4615,1,False,False,False,False,False,False,True,True,True,False,False,False,0.0,none,True,10,24.09,1,0.318562,0.318562,62.15763,0.466156,1
CALL-0006918,1,CALL-0006917,2025-02-13,Network Coverage,,clean,C0006904,A0006904,REP00198,Nathan Lewis,NovaWireless,General Support,Call Center,23,medium,0.6176,518.24,normal,520,0.2466,0.451,0.3793,3,False,False,False,False,False,False,True,True,False,False,False,False,0.0,none,True,10,24.09,1,0.318562,0.318562,62.15763,0.466156,1
CALL-0006919,0,,2025-02-10,Billing Dispute,NRF fee applied,fraud_hic_exchange,C0000392,A0000392,REP00040,Samuel Gomez,NovaWireless,General Support,Call Center,45,medium,0.64,547.42,normal,702,0.3597,0.4981,0.4817,2,True,True,False,True,True,False,False,True,False,False,True,True,61.12,fee_waiver,True,11,93.05,2,0.39506,0.632096,65.77112299999999,0.141972,1
CALL-0006920,0,,2025-02-24,Device Issue,Device activation,activation_clean,C0007476,A0007476,REP00034,Lucy Singh,NovaWireless,General Support,Call Center,23,medium,0.5694,565.27,normal,643,0.4003,0.3447,0.5018,1,False,False,False,False,False,False,True,True,False,False,False,False,0.0,none,True,19,85.31,1,0.23636,0.212724,98.0,0.378217,0
