call_id,is_repeat_call,parent_call_id,call_date,call_type,call_subreason,scenario,customer_id,account_id,rep_id,rep_name,site,queue_name,department,agent_tenure_months,agent_strain_tier,agent_qa_score,agent_aht_secs_base,friction_tier,aht_secs,rep_gaming_propensity,rep_policy_skill,rep_burnout_level,rep_calls_handled,imei_mismatch_flag,nrf_generated_flag,promo_override_post_call,line_added_no_usage_flag,line_added_same_day_store,rep_aware_gaming,true_resolution,resolution_flag,repeat_contact_30d,repeat_contact_31_60d,escalation_flag,credit_applied,credit_amount,credit_type,credit_authorized,customer_tenure_months,customer_monthly_charges,customer_lines,customer_churn_risk,customer_churn_risk_effective,customer_trust_baseline,customer_patience,customer_is_churned
CALL-0013730,0,,2025-03-29,Account Inquiry,Add a line,line_add_legitimate,C0008777,A0008777,REP00229,Ashley Davis,NovaWireless,General Support,Call Center,32,medium,0.7171,529.2,low,656,0.2191,0.6635,0.3605,1,False,False,False,False,False,False,True,True,False,False,False,False,0.0,none,True,13,46.5,2,0.178752,0.151939,59.228358,0.214769,0
CALL-0013731,0,,2025-03-27,Device Issue,,clean,C0009629,A0009629,REP00213,Christian Ross,NovaWireless,General Support,Call Center,33,low,0.6521,554.06,normal,413,0.3176,0.5232,0.3223,1,False,False,False,False,False,False,False,True,False,False,False,False,0.0,none,True,63,74.41,1,0.265422,0.265422,39.890495,0.65757,0
CALL-0013732,0,,2025-03-27,Promotion Inquiry,Promo not applied,fraud_store_promo,C0008208,A0008208,REP00166,Elijah Rodriguez,NovaWireless,General Support,Call Center,27,medium,0.5961,524.36,high,687,0.249,0.4024,0.4534,1,False,False,True,True,False,True,False,True,True,True,False,True,25.0,dispute_credit,True,11,102.72,2,0.275465,0.413197,87.162516,0.633426,0
CALL-0013733,1,CALL-0013732,2025-03-15,Promotion Inquiry,Promo not applied,fraud_store_promo,C0008208,A0008208,REP00036,Alexis Adams,NovaWireless,General Support,Call Center,23,low,0.6639,542.17,normal,803,0.3102,0.5487,0.3408,1,False,False,True,False,False,False,False,True,False,False,True,True,25.0,dispute_credit,True,11,102.72,2,0.275465,0.413197,87.04251599999999,0.633426,0
CALL-0013734,1,CALL-0013732,2025-03-16,Promotion Inquiry,Promo not applied,fraud_store_promo,C0008208,A0008208,REP00023,Laura Lopez,NovaWireless,General Support,Call Center,28,high,0.6229,537.53,normal,750,0.4304,0.4602,0.5193,1,False,False,False,False,False,False,False,True,False,False,False,True,25.0,dispute_credit,True,11,102.72,2,0.275465,0.413197,86.92251599999999,0.633426,0
CALL-0013735,0,,2025-03-08,Network Coverage,,clean,C0001241,A0001241,REP00096,Anthony Gonzalez,NovaWireless,General Support,Call Center,29,medium,0.6228,577.83,high,624,0.2994,0.46,0.4488,1,False,False,True,False,False,False,True,True,True,False,False,False,0.0,none,True,57,39.49,1,0.298318,0.298318,64.604657,0.679744,1
CALL-0013736,1,CALL-0013735,2025-03-14,Billing Dispute,,clean,C0001241,A0001241,REP00096,Anthony Gonzalez,NovaWireless,General Support,Call Center,29,medium,0.6228,577.83,low,423,0.2984,0.4611,0.4483,2,False,False,False,False,False,False,True,True,False,False,False,True,11.64,courtesy,True,57,39.49,1,0.298318,0.298318,64.604657,0.679744,1
CALL-0013737,0,,2025-03-11,Payment Arrangement,,clean,C0003771,A0003771,REP00080,Mateo Jenkins,NovaWireless,General Support,Call Center,42,medium,0.7015,519.8,low,451,0.3,0.6299,0.3894,1,False,False,False,False,False,False,True,True,False,False,False,True,12.69,courtesy,True,59,50.27,1,0.381212,0.381212,74.38403,0.405119,0
CALL-0013738,0,,2025-03-18,Billing Dispute,,gamed_metric,C0008280,A0008280,REP00150,Alana Khan,NovaWireless,General Support,Call Center,28,medium,0.6588,590.84,normal,519,0.4121,0.5377,0.5866,1,False,False,False,False,False,True,False,True,False,False,False,True,10.09,bandaid,False,3,105.04,1,0.291548,0.364435,79.454374,0.399456,0
CALL-0013739,0,,2025-03-22,Billing Dispute,,clean,C0005195,A0005195,REP00046,Jason Diaz,NovaWireless,General Support,Call Center,28,medium,0.5043,529.5,low,416,0.3889,0.2042,0.4368,1,False,False,False,False,False,False,True,True,False,False,False,True,11.61,courtesy,True,55,90.37,1,0.159801,0.159801,98.0,0.407083,0
CALL-0013740,0,,2025-03-09,Promotion Inquiry,,unresolvable_clean,C0007744,A0007744,REP00129,Claire Price,NovaWireless,General Support,Call Center,25,medium,0.5778,574.09,normal,579,0.3365,0.3641,0.456,2,True,False,False,False,False,False,False,True,False,True,False,True,24.72,service_credit,True,58,91.12,2,0.298341,0.417677,70.371031,0.144063,0
CALL-0013741,1,CALL-0013740,2025-03-08,Network Coverage,,unresolvable_clean,C0007744,A0007744,REP00201,Alexa Murphy,NovaWireless,General Support,Call Center,38,medium,0.6558,534.67,high,689,0.3094,0.5322,0.4671,2,False,False,False,False,False,False,False,True,False,True,True,True,24.76,service_credit,True,58,91.12,2,0.298341,0.417677,70.321031,0.144063,0
CALL-0013742,0,,2025-03-05,Device Issue,Device activation,activation_clean,C0000510,A0000510,REP00077,Makayla Williams,NovaWireless,General Support,Call Center,30,low,0.5735,521.27,normal,674,0.3252,0.3536,0.4143,1,False,False,False,False,False,False,True,True,False,False,False,False,0.0,none,True,9,53.89,3,0.427632,0.384869,76.567322,0.517458,1
CALL-0013743,0,,2025-03-27,Device Issue,Device activation,activation_clean,C0002086,A0002086,REP00022,Charlotte Patel,NovaWireless,General Support,Call Center,27,medium,0.6275,579.67,normal,555,0.3308,0.4701,0.5353,1,False,False,False,False,False,False,True,True,False,False,False,False,0.0,none,True,9,67.82,4,0.280053,0.252048,69.81066,0.843135,0
CALL-0013744,0,,2025-03-25,Account Inquiry,,clean,C0003852,A0003852,REP00138,Andrea Wilson,NovaWireless,General Support,Call Center,27,medium,0.6408,542.65,normal,430,0.2853,0.4988,0.4556,1,False,False,False,False,False,False,True,True,False,False,False,False,0.0,none,True,5,68.31,2,0.460338,0.460338,57.391844,0.852362,0
CALL-0013745,0,,2025-03-19,Promotion Inquiry,,gamed_metric,C0004405,A0004405,REP00131,Eleanor Torres,NovaWireless,General Support,Call Center,29,medium,0.5107,545.9,high,438,0.3404,0.218,0.4294,1,False,False,False,False,False,False,False,True,True,False,False,False,0.0,none,True,23,55.91,5,0.325222,0.406528,46.536703,0.325112,1
CALL-0013746,1,CALL-0013745,2025-03-06,Network Coverage,,gamed_metric,C0004405,A0004405,REP00190,Clara Bell,NovaWireless,General Support,Call Center,48,medium,0.6556,484.73,normal,420,0.2624,0.5308,0.3429,1,False,False,False,False,False,True,False,True,False,False,False,False,0.0,none,True,23,55.91,5,0.325222,0.406528,46.456703000000005,0.325112,1
CALL-0013747,0,,2025-03-22,Billing Dispute,,clean,C0009995,A0009995,REP00170,Charles Sanders,NovaWireless,General Support,Call Center,42,medium,0.6001,591.64,high,805,0.3025,0.411,0.5287,1,False,False,False,False,False,False,True,True,False,False,False,True,10.06,courtesy,True,22,102.91,2,0.257587,0.257587,89.883146,0.481621,0
CALL-0013748,0,,2025-03-19,Billing Dispute,,clean,C0008873,A0008873,REP00070,Sara Cooper,NovaWireless,General Support,Call Center,40,low,0.6717,474.93,normal,520,0.3348,0.5655,0.3173,1,False,False,False,False,False,False,True,True,False,False,False,True,14.52,courtesy,True,8,88.78,1,0.336722,0.336722,70.029479,0.449015,0
CALL-0013749,0,,2025-03-22,Device Issue,,clean,C0005922,A0005922,REP00150,Alana Khan,NovaWireless,General Support,Call Center,28,medium,0.6588,590.84,normal,571,0.4111,0.5386,0.5861,2,False,False,False,False,False,False,True,True,False,False,False,False,0.0,none,True,8,42.35,3,0.397466,0.397466,82.252051,0.67858,1
CALL-0013750,0,,2025-03-06,Billing Dispute,,unresolvable_clean,C0003741,A0003741,REP00137,Jeremiah Edwards,NovaWireless,General Support,Call Center,32,medium,0.6648,538.37,normal,745,0.1766,0.5506,0.3858,1,False,False,False,False,False,False,False,False,False,False,False,True,21.91,service_credit,True,6,80.09,1,0.294583,0.412416,72.584332,0.308748,1
CALL-0013751,0,,2025-03-06,Device Issue,Activation failed,activation_failed,C0000648,A0000648,REP00113,Lucy Powell,NovaWireless,General Support,Call Center,48,medium,0.6369,580.39,high,1061,0.363,0.4904,0.3714,1,True,False,False,False,False,False,False,False,True,False,False,True,8.77,service_credit,True,21,92.58,1,0.133899,0.180764,68.05080099999999,0.600766,0
CALL-0013752,1,CALL-0013751,2025-03-24,Device Issue,Activation failed,activation_failed,C0000648,A0000648,REP00134,Isaiah Wright,NovaWireless,General Support,Call Center,33,high,0.6849,576.86,low,786,0.3698,0.594,0.5861,1,True,False,False,False,False,False,False,True,False,False,False,True,7.88,service_credit,True,21,92.58,1,0.133899,0.180764,68.01080099999999,0.600766,0
CALL-0013753,0,,2025-03-19,Network Coverage,,clean,C0007537,A0007537,REP00236,Penelope Clark,NovaWireless,General Support,Call Center,30,low,0.6888,573.91,high,608,0.3132,0.6024,0.4411,1,False,False,False,False,False,False,True,True,False,False,False,False,0.0,none,True,20,47.36,4,0.400674,0.400674,65.051729,0.044939,1
CALL-0013754,0,,2025-03-30,Billing Dispute,,clean,C0001426,A0001426,REP00060,Faith Hill,NovaWireless,General Support,Call Center,33,low,0.7076,493.85,normal,522,0.1764,0.643,0.2405,1,False,False,False,False,False,False,True,True,False,False,False,True,10.74,courtesy,True,20,63.51,1,0.261382,0.261382,64.248168,0.475774,0
CALL-0013755,0,,2025-03-05,Billing Dispute,Line added without consent,fraud_line_add,C0003892,A0003892,REP00039,Mason Garcia,NovaWireless,General Support,Call Center,18,low,0.6237,542.82,normal,688,0.2422,0.4619,0.331,1,False,False,False,True,True,False,True,True,False,False,True,True,31.48,dispute_credit,True,34,46.37,2,0.132906,0.232586,77.014844,0.912279,0
CALL-0013756,0,,2025-03-06,Billing Dispute,,clean,C0009382,A0009382,REP00147,Isabella Flores,NovaWireless,General Support,Call Center,32,medium,0.6095,548.77,normal,593,0.3131,0.4313,0.4329,1,False,False,False,False,False,False,True,True,False,False,False,True,13.74,courtesy,True,22,109.85,3,0.316204,0.316204,66.180084,0.209007,0
CALL-0013757,0,,2025-03-03,Payment Arrangement,,unresolvable_clean,C0007284,A0007284,REP00246,Ella Walker,NovaWireless,General Support,Call Center,29,medium,0.527,557.52,low,694,0.3181,0.2532,0.4329,1,False,False,False,False,False,False,False,True,True,False,False,True,23.56,service_credit,True,0,58.99,4,0.224238,0.313933,43.76469,0.766534,0
CALL-0013758,1,CALL-0013757,2025-03-22,Device Issue,,unresolvable_clean,C0007284,A0007284,REP00039,Mason Garcia,NovaWireless,General Support,Call Center,18,low,0.6237,542.82,normal,618,0.2622,0.463,0.346,2,False,False,False,False,False,False,False,True,True,True,True,False,0.0,none,True,0,58.99,4,0.224238,0.313933,43.714690000000004,0.766534,0
CALL-0013759,0,,2025-03-07,Billing Dispute,,clean,C0004725,A0004725,REP00093,Jose Williams,NovaWireless,General Support,Call Center,37,medium,0.5725,545.29,peak,654,0.29,0.3514,0.4651,1,True,False,False,False,False,False,True,True,False,False,False,False,0.0,none,True,1,56.95,1,0.32513,0.32513,78.459928,0.579273,1
CALL-0013760,0,,2025-03-08,Device Issue,,clean,C0004287,A0004287,REP00011,Carmen Cook,NovaWireless,General Support,Call Center,36,medium,0.6526,558.44,low,373,0.2761,0.5243,0.4908,1,False,False,False,False,False,False,True,True,False,False,False,False,0.0,none,True,54,54.85,2,0.244424,0.244424,53.281893,0.52268,0
CALL-0013761,0,,2025-03-16,Promotion Inquiry,Promo not applied,fraud_store_promo,C0008277,A0008277,REP00074,Diana Reed,NovaWireless,General Support,Call Center,42,medium,0.6047,500.35,normal,658,0.3395,0.4209,0.4731,1,False,False,True,False,False,True,False,True,False,True,False,True,25.0,dispute_credit,True,15,66.39,2,0.307844,0.461766,67.354931,0.819402,0
CALL-0013762,1,CALL-0013761,2025-03-14,Promotion Inquiry,Promo not applied,fraud_store_promo,C0008277,A0008277,REP00135,Chris Brown,NovaWireless,General Support,Call Center,36,medium,0.5404,593.47,high,1090,0.276,0.2821,0.464,1,False,True,False,False,False,True,False,True,False,False,False,True,25.0,dispute_credit,True,15,66.39,2,0.307844,0.461766,67.23493099999999,0.819402,0
CALL-0013763,0,,2025-03-24,Account Inquiry,Add a line,line_add_legitimate,C0007972,A0007972,REP00080,Mateo Jenkins,NovaWireless,General Support,Call Center,42,medium,0.7015,519.8,high,664,0.299,0.6306,0.3889,2,False,False,False,False,False,False,True,True,False,False,False,False,0.0,none,True,7,68.21,2,0.236089,0.200676,83.424448,0.718818,1
CALL-0013764,0,,2025-03-01,Device Issue,,clean,C0009908,A0009908,REP00020,Jada Chen,NovaWireless,General Support,Call Center,33,high,0.6551,534.81,normal,460,0.3787,0.5297,0.4852,1,False,False,False,False,False,False,True,True,False,False,False,False,0.0,none,True,38,47.9,2,0.381381,0.381381,58.720843,0.742049,0
CALL-0013765,0,,2025-03-05,Promotion Inquiry,Promo not applied,fraud_store_promo,C0004373,A0004373,REP00205,Maya Scott,NovaWireless,General Support,Call Center,42,medium,0.6547,555.82,normal,733,0.4894,0.5288,0.5402,1,False,True,True,False,True,True,False,True,False,False,True,True,25.0,dispute_credit,True,23,44.69,2,0.33786,0.50679,77.260176,0.452049,0
CALL-0013766,0,,2025-03-10,Payment Arrangement,,gamed_metric,C0001134,A0001134,REP00143,Chloe Smith,NovaWireless,General Support,Call Center,35,medium,0.7392,528.77,normal,412,0.2931,0.7112,0.3361,1,True,False,False,False,False,False,False,True,False,True,True,False,0.0,none,True,47,76.09,2,0.254115,0.317644,62.887406,0.479342,0
CALL-0013767,1,CALL-0013766,2025-03-12,Device Issue,,gamed_metric,C0001134,A0001134,REP00166,Elijah Rodriguez,NovaWireless,General Support,Call Center,27,medium,0.5961,524.36,normal,500,0.279,0.4036,0.4529,2,False,False,False,False,False,True,False,True,False,True,False,True,14.94,bandaid,False,47,76.09,2,0.254115,0.317644,62.807406,0.479342,0
CALL-0013768,0,,2025-03-06,Promotion Inquiry,,unresolvable_clean,C0001830,A0001830,REP00121,Adam Ruiz,NovaWireless,General Support,Call Center,29,medium,0.5881,549.45,low,637,0.3349,0.3851,0.5049,1,False,False,False,False,False,False,False,True,False,False,False,True,21.66,service_credit,True,13,52.08,2,0.343909,0.481473,65.181627,0.162448,0
CALL-0013769,0,,2025-03-23,Promotion Inquiry,Eligibility question,fraud_care_promo,C0001765,A0001765,REP00187,Natalie Davis,NovaWireless,General Support,Call Center,27,medium,0.6177,547.62,low,594,0.4689,0.449,0.4908,1,False,False,True,False,False,True,False,True,False,False,False,False,0.0,none,True,11,98.16,4,0.235812,0.318346,55.578804999999996,0.419915,0
CALL-0013770,0,,2025-03-10,Promotion Inquiry,Promo not applied,fraud_store_promo,C0009718,A0009718,REP00070,Sara Cooper,NovaWireless,General Support,Call Center,40,low,0.6717,474.93,normal,601,0.3548,0.5664,0.3323,2,False,False,True,True,True,True,False,True,False,True,True,True,25.0,dispute_credit,True,10,50.76,2,0.172927,0.25939,85.70298199999999,0.609373,0
CALL-0013771,1,CALL-0013770,2025-03-24,Promotion Inquiry,Promo not applied,fraud_store_promo,C0009718,A0009718,REP00168,Carmen Stewart,NovaWireless,General Support,Call Center,23,medium,0.5781,534.81,high,976,0.3909,0.3635,0.4908,1,False,False,True,False,False,True,False,False,False,False,False,True,25.0,dispute_credit,True,10,50.76,2,0.172927,0.25939,85.58298199999999,0.609373,0
CALL-0013772,0,,2025-03-04,Network Coverage,,clean,C0001795,A0001795,REP00150,Alana Khan,NovaWireless,General Support,Call Center,28,medium,0.6588,590.84,normal,645,0.4101,0.5395,0.5856,3,False,False,False,False,False,False,True,True,False,False,False,False,0.0,none,True,56,54.03,1,0.073069,0.073069,59.597872,0.720967,0
CALL-0013773,0,,2025-03-07,Billing Dispute,,unresolvable_clean,C0006185,A0006185,REP00148,Anthony Evans,NovaWireless,General Support,Call Center,25,medium,0.6277,589.2,normal,816,0.4084,0.4706,0.5753,1,False,False,False,False,False,False,False,True,False,False,False,True,21.24,service_credit,True,0,51.54,1,0.417349,0.584289,62.994617000000005,0.708126,1
CALL-0013774,0,,2025-03-05,Billing Dispute,,clean,C0007916,A0007916,REP00058,Zoe Edwards,NovaWireless,General Support,Call Center,39,medium,0.6256,531.58,normal,467,0.4582,0.466,0.4936,1,False,False,False,False,False,False,True,True,False,False,False,True,13.35,courtesy,True,65,95.93,1,0.242344,0.242344,51.410522,0.387655,0
CALL-0013775,0,,2025-03-01,Promotion Inquiry,,clean,C0000697,A0000697,REP00003,Finn Foster,NovaWireless,General Support,Call Center,42,medium,0.6446,565.85,normal,494,0.2214,0.507,0.4532,1,False,False,False,False,False,False,False,True,False,False,False,True,10.0,courtesy,True,41,59.53,1,0.346278,0.346278,73.781941,0.473162,0
CALL-0013776,0,,2025-03-23,Promotion Inquiry,,clean,C0005188,A0005188,REP00014,Ashley Rogers,NovaWireless,General Support,Call Center,48,low,0.6138,489.14,normal,520,0.334,0.4406,0.3013,1,False,False,False,False,False,False,False,True,False,False,False,True,10.0,courtesy,True,21,62.54,1,0.319891,0.319891,73.742103,0.632867,0
CALL-0013777,0,,2025-03-17,Billing Dispute,,clean,C0008060,A0008060,REP00068,Ashton White,NovaWireless,General Support,Call Center,24,medium,0.6978,538.86,normal,436,0.3172,0.6219,0.4615,1,False,False,False,False,False,False,True,True,False,False,False,True,10.93,courtesy,True,57,28.95,1,0.127337,0.127337,70.50915,0.174228,0
CALL-0013778,0,,2025-03-25,Promotion Inquiry,Promo not applied,fraud_store_promo,C0002182,A0002182,REP00068,Ashton White,NovaWireless,General Support,Call Center,24,medium,0.6978,538.86,normal,883,0.3372,0.6226,0.461,2,False,False,True,False,False,False,False,True,True,False,False,True,25.0,dispute_credit,True,69,67.78,2,0.458007,0.68701,59.749443,0.28602,1
CALL-0013779,1,CALL-0013778,2025-03-21,Promotion Inquiry,Promo not applied,fraud_store_promo,C0002182,A0002182,REP00015,Quinn Anderson,NovaWireless,General Support,Call Center,31,medium,0.6721,546.75,high,1031,0.2774,0.5673,0.3866,2,False,False,True,False,False,False,False,True,True,True,True,True,25.0,dispute_credit,True,69,67.78,2,0.458007,0.68701,59.629443,0.28602,1
CALL-0013780,0,,2025-03-10,Billing Dispute,,gamed_metric,C0006764,A0006764,REP00222,Amy Brooks,NovaWireless,General Support,Call Center,34,medium,0.6523,588.39,high,605,0.2663,0.5237,0.4626,1,False,False,False,False,False,True,False,True,False,True,False,False,0.0,none,True,24,73.24,2,0.176692,0.220865,53.244649,0.321782,0
CALL-0013781,1,CALL-0013780,2025-03-17,Billing Dispute,,gamed_metric,C0006764,A0006764,REP00022,Charlotte Patel,NovaWireless,General Support,Call Center,27,medium,0.6275,579.67,low,478,0.3508,0.4712,0.5348,2,False,False,False,False,False,False,False,True,True,True,False,False,0.0,none,True,24,73.24,2,0.176692,0.220865,53.164649000000004,0.321782,0
CALL-0013782,0,,2025-03-26,Promotion Inquiry,,clean,C0007646,A0007646,REP00091,Landon Chen,NovaWireless,General Support,Call Center,36,low,0.6996,502.38,normal,413,0.3139,0.6258,0.309,1,False,False,False,False,False,False,False,True,False,False,False,True,10.0,courtesy,True,2,69.64,1,0.233768,0.233768,79.39683,0.837764,0
CALL-0013783,0,,2025-03-20,Device Issue,,clean,C0003886,A0003886,REP00062,Tristan Brown,NovaWireless,General Support,Call Center,25,low,0.7021,487.68,low,392,0.2332,0.6311,0.3142,1,False,False,False,False,False,False,True,True,False,False,False,False,0.0,none,True,6,59.23,1,0.287089,0.287089,90.792811,0.503555,0
CALL-0013784,0,,2025-03-09,Promotion Inquiry,,clean,C0009961,A0009961,REP00189,Alex Martin,NovaWireless,General Support,Call Center,36,medium,0.579,586.83,normal,512,0.4074,0.3655,0.4847,1,False,False,False,False,False,False,True,True,False,True,False,True,10.0,courtesy,True,20,54.77,3,0.223539,0.223539,57.996095,0.340172,1
CALL-0013785,1,CALL-0013784,2025-03-13,Network Coverage,,clean,C0009961,A0009961,REP00037,Clara Harris,NovaWireless,General Support,Call Center,41,medium,0.6182,531.3,low,455,0.3463,0.4501,0.4664,1,False,False,False,False,False,False,True,False,False,False,False,False,0.0,none,True,20,54.77,3,0.223539,0.223539,57.996095,0.340172,1
CALL-0013786,0,,2025-03-24,Promotion Inquiry,Promo not applied,fraud_store_promo,C0000858,A0000858,REP00221,Oliver Castillo,NovaWireless,General Support,Call Center,29,low,0.73,516.46,peak,741,0.2633,0.6914,0.3252,1,False,True,True,False,False,True,False,True,True,False,True,True,25.0,dispute_credit,True,56,51.87,2,0.329037,0.493556,63.846115000000005,0.960337,0
CALL-0013787,1,CALL-0013786,2025-03-20,Promotion Inquiry,Promo not applied,fraud_store_promo,C0000858,A0000858,REP00050,Emma Roberts,NovaWireless,General Support,Call Center,38,low,0.873,494.64,normal,803,0.1158,1.0,0.3194,1,False,False,True,False,False,False,True,True,False,False,True,True,25.0,dispute_credit,True,56,51.87,2,0.329037,0.493556,63.72611500000001,0.960337,0
CALL-0013788,0,,2025-03-03,Billing Dispute,,unresolvable_clean,C0002852,A0002852,REP00133,Jada Clark,NovaWireless,General Support,Call Center,25,low,0.5887,488.54,normal,643,0.3104,0.3864,0.3572,1,False,False,False,False,False,False,False,True,True,False,False,True,22.95,service_credit,True,23,73.27,1,0.273708,0.383191,74.651031,0.795991,0
CALL-0013789,1,CALL-0013788,2025-03-23,Network Coverage,,unresolvable_clean,C0002852,A0002852,REP00215,Olivia Flores,NovaWireless,General Support,Call Center,21,medium,0.6609,553.61,low,569,0.3546,0.5422,0.5317,1,False,False,False,False,False,False,False,False,True,False,False,True,22.96,service_credit,True,23,73.27,1,0.273708,0.383191,74.601031,0.795991,0
CALL-0013790,0,,2025-03-01,Billing Dispute,Line added without consent,fraud_line_add,C0006981,A0006981,REP00063,Jeremiah Allen,NovaWireless,General Support,Call Center,37,medium,0.6707,570.07,high,1198,0.2998,0.5634,0.4077,1,False,False,False,False,True,False,False,True,True,False,True,True,45.76,dispute_credit,True,69,22.36,1,0.371815,0.650676,85.65322099999999,0.831244,0
CALL-0013791,1,CALL-0013790,2025-03-11,Billing Dispute,Line added without consent,fraud_line_add,C0006981,A0006981,REP00210,Robert Lee,NovaWireless,General Support,Call Center,27,medium,0.5354,512.17,normal,777,0.3117,0.2714,0.3495,1,False,False,False,True,True,False,False,True,False,False,False,True,33.81,dispute_credit,True,69,22.36,1,0.371815,0.650676,85.47322099999998,0.831244,0
CALL-0013792,0,,2025-03-18,Account Inquiry,,clean,C0006120,A0006120,REP00205,Maya Scott,NovaWireless,General Support,Call Center,42,medium,0.6547,555.82,low,428,0.4884,0.5298,0.5397,2,False,False,False,False,False,False,True,True,False,False,False,False,0.0,none,True,9,78.77,1,0.287437,0.287437,78.15314,0.656212,1
CALL-0013793,0,,2025-03-04,Billing Dispute,,clean,C0006342,A0006342,REP00017,Landon Turner,NovaWireless,General Support,Call Center,48,low,0.6153,554.36,low,400,0.2028,0.4438,0.2559,1,False,False,False,False,False,False,True,True,False,False,False,True,12.31,courtesy,True,56,114.25,1,0.188533,0.188533,82.763189,0.345362,1
CALL-0013794,0,,2025-03-14,Device Issue,,clean,C0009930,A0009930,REP00047,Isaiah Peterson,NovaWireless,General Support,Call Center,36,low,0.6361,531.56,normal,579,0.2718,0.4887,0.2858,1,False,False,False,False,False,False,True,True,False,True,False,False,0.0,none,True,23,95.19,1,0.482739,0.482739,89.892682,0.342331,0
