call_id,is_repeat_call,parent_call_id,call_date,call_type,call_subreason,scenario,customer_id,account_id,rep_id,rep_name,site,queue_name,department,agent_tenure_months,agent_strain_tier,agent_qa_score,agent_aht_secs_base,friction_tier,aht_secs,rep_gaming_propensity,rep_policy_skill,rep_burnout_level,rep_calls_handled,imei_mismatch_flag,nrf_generated_flag,promo_override_post_call,line_added_no_usage_flag,line_added_same_day_store,rep_aware_gaming,true_resolution,resolution_flag,repeat_contact_30d,repeat_contact_31_60d,escalation_flag,credit_applied,credit_amount,credit_type,credit_authorized,customer_tenure_months,customer_monthly_charges,customer_lines,customer_churn_risk,customer_churn_risk_effective,customer_trust_baseline,customer_patience,customer_is_churned
CALL-0061713,0,,2025-10-16,Account Inquiry,,clean,C0000332,A0000332,REP00206,Danielle Young,NovaWireless,General Support,Call Center,27,medium,0.7427,517.41,normal,441,0.2157,0.7188,0.3662,1,False,False,False,False,False,False,True,True,False,False,False,False,0.0,none,True,10,41.71,3,0.295563,0.295563,83.581406,0.781638,1
CALL-0061714,0,,2025-10-11,Network Coverage,,gamed_metric,C0003238,A0003238,REP00097,Carter Stewart,NovaWireless,General Support,Call Center,22,low,0.6773,502.42,normal,393,0.3582,0.5776,0.241,1,True,False,False,False,False,True,False,True,False,True,False,True,18.04,bandaid,False,8,91.91,3,0.247717,0.309646,77.02577000000001,0.592946,0
CALL-0061715,1,CALL-0061714,2025-10-08,Network Coverage,,gamed_metric,C0003238,A0003238,REP00096,Anthony Gonzalez,NovaWireless,General Support,Call Center,29,medium,0.6228,577.83,normal,451,0.3304,0.46,0.4488,1,False,False,False,False,False,True,False,True,True,True,False,True,17.84,bandaid,False,8,91.91,3,0.247717,0.309646,76.94577000000001,0.592946,0
CALL-0061716,0,,2025-10-21,Billing Dispute,,clean,C0005797,A0005797,REP00236,Penelope Clark,NovaWireless,General Support,Call Center,30,low,0.6888,573.91,normal,635,0.3132,0.6024,0.4411,1,False,False,False,False,False,False,True,True,False,False,False,True,11.13,courtesy,True,12,55.07,3,0.219629,0.219629,65.691588,0.683949,0
CALL-0061717,0,,2025-10-13,Promotion Inquiry,Promo not applied,fraud_store_promo,C0006758,A0006758,REP00230,David Perez,NovaWireless,General Support,Call Center,35,medium,0.6077,554.65,normal,725,0.4007,0.4274,0.4712,1,False,False,True,False,False,False,False,True,True,True,False,False,0.0,none,True,54,111.52,3,0.386712,0.580068,65.616264,0.090393,0
CALL-0061718,1,CALL-0061717,2025-10-03,Promotion Inquiry,Promo not applied,fraud_store_promo,C0006758,A0006758,REP00141,Eva Lewis,NovaWireless,General Support,Call Center,21,medium,0.6426,569.85,peak,945,0.3275,0.5027,0.4486,1,False,False,True,False,False,False,False,True,False,True,True,True,25.0,dispute_credit,True,54,111.52,3,0.386712,0.580068,65.496264,0.090393,0
CALL-0061719,1,CALL-0061717,2025-10-01,Promotion Inquiry,Promo not applied,fraud_store_promo,C0006758,A0006758,REP00153,Olivia Powell,NovaWireless,General Support,Call Center,21,low,0.5517,523.18,normal,822,0.346,0.3065,0.3198,1,False,False,True,False,False,False,False,True,False,True,False,True,25.0,dispute_credit,True,54,111.52,3,0.386712,0.580068,65.37626399999999,0.090393,0
CALL-0061720,0,,2025-10-17,Promotion Inquiry,Promo not applied,fraud_store_promo,C0009763,A0009763,REP00023,Laura Lopez,NovaWireless,General Support,Call Center,28,high,0.6229,537.53,normal,739,0.4304,0.4602,0.5193,1,False,False,True,False,False,True,False,True,True,True,False,False,0.0,none,True,42,68.41,1,0.206609,0.309913,74.50345899999999,0.61549,1
CALL-0061721,1,CALL-0061720,2025-10-07,Promotion Inquiry,Promo not applied,fraud_store_promo,C0009763,A0009763,REP00003,Finn Foster,NovaWireless,General Support,Call Center,42,medium,0.6446,565.85,normal,854,0.2004,0.507,0.4532,1,False,False,True,False,False,False,False,False,False,False,False,True,25.0,dispute_credit,True,42,68.41,1,0.206609,0.309913,74.38345899999999,0.61549,1
CALL-0061722,1,CALL-0061720,2025-10-24,Promotion Inquiry,Promo not applied,fraud_store_promo,C0009763,A0009763,REP00143,Chloe Smith,NovaWireless,General Support,Call Center,35,medium,0.7392,528.77,low,514,0.2721,0.7112,0.3361,1,True,False,True,False,False,False,False,False,True,False,True,True,25.0,dispute_credit,True,42,68.41,1,0.206609,0.309913,74.26345899999998,0.61549,1
CALL-0061723,0,,2025-10-05,Network Coverage,,clean,C0004568,A0004568,REP00134,Isaiah Wright,NovaWireless,General Support,Call Center,33,high,0.6849,576.86,normal,498,0.3488,0.594,0.5861,1,False,False,False,False,False,False,True,True,False,False,False,False,0.0,none,True,1,67.0,1,0.213397,0.213397,71.869845,0.722981,1
CALL-0061724,0,,2025-10-28,Device Issue,,unresolvable_clean,C0000887,A0000887,REP00214,Leah Torres,NovaWireless,General Support,Call Center,38,medium,0.6019,541.27,low,657,0.3859,0.4149,0.4339,1,False,False,False,False,False,False,False,False,False,False,True,True,20.84,service_credit,True,18,78.32,1,0.228967,0.320554,95.81163500000001,0.313833,0
CALL-0061725,0,,2025-10-25,Device Issue,,gamed_metric,C0000611,A0000611,REP00049,Carlos Sanchez,NovaWireless,General Support,Call Center,27,medium,0.6738,493.05,normal,414,0.4485,0.5701,0.4038,1,False,False,False,False,False,True,False,True,False,False,False,True,19.02,bandaid,False,26,68.84,2,0.12698,0.158725,77.505245,0.749667,0
CALL-0061726,0,,2025-10-24,Account Inquiry,Add a line,line_add_legitimate,C0008656,A0008656,REP00149,Christina Reed,NovaWireless,General Support,Call Center,38,medium,0.6553,602.23,normal,765,0.4694,0.5301,0.4927,1,False,False,False,False,False,False,False,True,False,False,False,False,0.0,none,True,7,25.53,5,0.274926,0.233687,72.2851,0.81612,1
CALL-0061727,0,,2025-10-15,Account Inquiry,,clean,C0001171,A0001171,REP00106,Jessica Lewis,NovaWireless,General Support,Call Center,32,low,0.6767,504.59,normal,477,0.296,0.5763,0.3707,1,False,False,False,False,False,False,True,True,False,False,False,False,0.0,none,True,12,52.32,1,0.215188,0.215188,73.65181,0.665183,1
CALL-0061728,0,,2025-10-25,Billing Dispute,,clean,C0008560,A0008560,REP00143,Chloe Smith,NovaWireless,General Support,Call Center,35,medium,0.7392,528.77,normal,408,0.2711,0.7118,0.3356,2,False,False,False,False,False,False,True,True,False,False,False,False,0.0,none,True,57,85.61,1,0.342946,0.342946,69.699058,0.534548,1
CALL-0061729,0,,2025-10-26,Network Coverage,,clean,C0005555,A0005555,REP00074,Diana Reed,NovaWireless,General Support,Call Center,42,medium,0.6047,500.35,high,568,0.3185,0.4209,0.4731,1,True,False,False,False,False,False,True,True,False,False,False,False,0.0,none,True,32,58.82,2,0.350932,0.350932,72.318723,0.453856,0
CALL-0061730,0,,2025-10-20,Promotion Inquiry,Promo not applied,fraud_store_promo,C0006070,A0006070,REP00209,Anthony Nelson,NovaWireless,General Support,Call Center,38,medium,0.6804,519.92,high,910,0.322,0.5843,0.4617,1,False,False,True,False,False,True,False,True,True,False,False,True,25.0,dispute_credit,True,0,86.54,1,0.302855,0.454282,72.209717,0.76365,0
CALL-0061731,1,CALL-0061730,2025-10-11,Promotion Inquiry,Promo not applied,fraud_store_promo,C0006070,A0006070,REP00190,Clara Bell,NovaWireless,General Support,Call Center,48,medium,0.6556,484.73,peak,810,0.2624,0.5308,0.3584,1,False,True,True,False,False,False,False,True,True,False,True,True,25.0,dispute_credit,True,0,86.54,1,0.302855,0.454282,72.089717,0.76365,0
CALL-0061732,0,,2025-10-18,Device Issue,Activation failed,activation_failed,C0001486,A0001486,REP00223,Charles Turner,NovaWireless,General Support,Call Center,38,low,0.6954,531.74,normal,808,0.2524,0.6167,0.4088,1,True,False,False,False,False,False,False,False,True,False,True,True,6.24,service_credit,True,6,75.59,3,0.16098,0.217323,73.29366599999999,0.224389,1
CALL-0061733,1,CALL-0061732,2025-10-14,Device Issue,Activation failed,activation_failed,C0001486,A0001486,REP00087,Elijah Young,NovaWireless,General Support,Call Center,32,medium,0.6314,540.78,normal,723,0.2709,0.4786,0.4456,1,False,False,False,False,False,False,False,False,False,False,False,True,5.08,service_credit,True,6,75.59,3,0.16098,0.217323,73.25366599999998,0.224389,1
CALL-0061734,0,,2025-10-11,Account Inquiry,Add a line,line_add_legitimate,C0008511,A0008511,REP00005,Alexander Anderson,NovaWireless,General Support,Call Center,49,medium,0.6544,516.93,normal,727,0.3433,0.5282,0.4315,1,False,False,False,False,False,False,True,True,False,False,False,False,0.0,none,True,6,79.42,3,0.231111,0.196444,73.128603,0.773791,0
CALL-0061735,0,,2025-10-17,Network Coverage,,clean,C0007071,A0007071,REP00141,Eva Lewis,NovaWireless,General Support,Call Center,21,medium,0.6426,569.85,normal,470,0.3265,0.5037,0.4481,2,False,False,False,False,False,False,True,True,False,False,False,False,0.0,none,True,35,53.85,4,0.371574,0.371574,69.081957,0.18051,1
CALL-0061736,0,,2025-10-08,Device Issue,Device activation,activation_clean,C0004266,A0004266,REP00214,Leah Torres,NovaWireless,General Support,Call Center,38,medium,0.6019,541.27,low,526,0.3849,0.4161,0.4334,2,False,False,False,False,False,False,True,True,False,False,False,False,0.0,none,True,19,53.97,2,0.274648,0.247183,72.615804,0.48989,0
CALL-0061737,0,,2025-10-22,Account Inquiry,,clean,C0001255,A0001255,REP00043,Ella Turner,NovaWireless,General Support,Call Center,39,low,0.6694,512.61,normal,464,0.2556,0.5606,0.3348,1,False,False,False,False,False,False,True,True,True,False,False,False,0.0,none,True,5,76.33,2,0.188575,0.188575,94.257364,0.25138,1
CALL-0061738,1,CALL-0061737,2025-10-02,Account Inquiry,,clean,C0001255,A0001255,REP00135,Chris Brown,NovaWireless,General Support,Call Center,36,medium,0.5404,593.47,low,485,0.255,0.2821,0.464,1,False,False,False,False,False,False,True,True,False,False,False,False,0.0,none,True,5,76.33,2,0.188575,0.188575,94.257364,0.25138,1
CALL-0061739,0,,2025-10-19,Device Issue,,gamed_metric,C0001495,A0001495,REP00081,Naomi Martinez,NovaWireless,General Support,Call Center,27,high,0.7252,582.56,normal,536,0.3915,0.681,0.6383,1,True,False,False,False,False,False,False,True,False,True,True,False,0.0,none,True,20,30.77,2,0.214901,0.268626,65.46956,0.819776,0
CALL-0061740,1,CALL-0061739,2025-10-30,Network Coverage,,gamed_metric,C0001495,A0001495,REP00103,Jeremiah Murphy,NovaWireless,General Support,Call Center,28,low,0.6757,526.65,peak,632,0.2705,0.5742,0.2639,1,False,False,False,False,False,True,False,True,True,True,False,True,12.92,bandaid,False,20,30.77,2,0.214901,0.268626,65.38956,0.819776,0
CALL-0061741,0,,2025-10-29,Promotion Inquiry,,clean,C0006586,A0006586,REP00204,Leah Cook,NovaWireless,General Support,Call Center,28,low,0.7057,570.7,normal,631,0.2641,0.6389,0.3819,1,False,False,False,False,False,False,True,True,False,False,True,True,10.0,courtesy,True,0,87.52,1,0.154702,0.154702,67.981338,0.270657,0
CALL-0061742,0,,2025-10-28,Network Coverage,,clean,C0004361,A0004361,REP00230,David Perez,NovaWireless,General Support,Call Center,35,medium,0.6077,554.65,normal,544,0.3997,0.4285,0.4707,2,False,False,False,False,False,False,True,True,False,False,False,False,0.0,none,True,1,77.15,1,0.371069,0.371069,66.971092,0.378706,0
CALL-0061743,0,,2025-10-30,Promotion Inquiry,,clean,C0004592,A0004592,REP00042,Alexander Stewart,NovaWireless,General Support,Call Center,43,medium,0.563,488.82,low,435,0.4054,0.3309,0.4595,1,False,False,False,False,False,False,True,True,False,False,True,True,10.0,courtesy,True,23,38.19,2,0.19506,0.19506,62.591225,0.566368,0
CALL-0061744,0,,2025-10-14,Account Inquiry,Add a line,line_add_legitimate,C0001063,A0001063,REP00037,Clara Harris,NovaWireless,General Support,Call Center,41,medium,0.6182,531.3,normal,700,0.3463,0.4501,0.4664,1,False,False,False,False,False,False,True,True,False,False,False,False,0.0,none,True,2,74.23,2,0.2351,0.199835,81.884474,0.563215,0
CALL-0061745,0,,2025-10-30,Billing Dispute,,clean,C0004897,A0004897,REP00141,Eva Lewis,NovaWireless,General Support,Call Center,21,medium,0.6426,569.85,normal,486,0.3255,0.5047,0.4476,3,False,False,False,False,False,False,True,True,False,False,False,True,14.71,courtesy,True,0,31.33,4,0.204348,0.204348,67.027804,0.445551,0
CALL-0061746,0,,2025-10-12,Payment Arrangement,,clean,C0000871,A0000871,REP00096,Anthony Gonzalez,NovaWireless,General Support,Call Center,29,medium,0.6228,577.83,peak,756,0.3504,0.4611,0.4483,2,False,False,False,False,False,False,False,True,False,False,False,True,12.11,courtesy,True,41,46.63,1,0.312101,0.312101,81.303107,0.384701,0
CALL-0061747,0,,2025-10-04,Billing Dispute,,unresolvable_clean,C0002253,A0002253,REP00010,Jace James,NovaWireless,General Support,Call Center,24,medium,0.5427,493.94,normal,573,0.2905,0.2871,0.4896,1,False,False,False,False,False,False,False,True,True,False,False,True,20.49,service_credit,True,21,64.86,2,0.413615,0.579061,72.644509,0.463288,0
CALL-0061748,1,CALL-0061747,2025-10-26,Device Issue,,unresolvable_clean,C0002253,A0002253,REP00140,Mateo Jones,NovaWireless,General Support,Call Center,23,medium,0.6587,491.46,low,407,0.3748,0.5384,0.4229,2,False,False,True,False,False,False,True,True,False,False,True,True,21.74,service_credit,True,21,64.86,2,0.413615,0.579061,72.594509,0.463288,0
CALL-0061749,0,,2025-10-19,Billing Dispute,,clean,C0000349,A0000349,REP00027,Carlos Martinez,NovaWireless,General Support,Call Center,26,medium,0.4813,538.23,normal,491,0.4145,0.1546,0.5674,1,False,False,False,False,False,False,True,True,False,False,False,False,0.0,none,True,28,47.97,3,0.304934,0.304934,59.413197,0.829415,0
CALL-0061750,0,,2025-10-25,Billing Dispute,Line added without consent,fraud_line_add,C0000058,A0000058,REP00176,Alejandro Chang,NovaWireless,General Support,Call Center,37,medium,0.7534,550.86,normal,963,0.3344,0.7419,0.5004,1,True,False,False,True,True,False,False,False,False,True,False,True,46.48,dispute_credit,True,28,112.87,1,0.349576,0.611758,79.16267199999999,0.75578,1
CALL-0061751,1,CALL-0061750,2025-10-05,Billing Dispute,Line added without consent,fraud_line_add,C0000058,A0000058,REP00124,Dakota Garcia,NovaWireless,General Support,Call Center,24,medium,0.5836,547.66,normal,719,0.3501,0.3754,0.4829,1,True,False,True,True,True,False,False,True,False,False,True,True,33.41,dispute_credit,True,28,112.87,1,0.349576,0.611758,78.98267199999998,0.75578,1
CALL-0061752,0,,2025-10-19,Promotion Inquiry,,gamed_metric,C0004163,A0004163,REP00047,Isaiah Peterson,NovaWireless,General Support,Call Center,36,low,0.6361,531.56,normal,380,0.2928,0.4887,0.2858,1,False,False,False,False,False,True,False,True,False,False,False,False,0.0,none,True,58,27.76,4,0.354228,0.442785,74.959909,0.641029,1
CALL-0061753,0,,2025-10-29,Network Coverage,,clean,C0008272,A0008272,REP00078,Jace Perez,NovaWireless,General Support,Call Center,18,low,0.6263,519.75,high,597,0.1401,0.4675,0.3309,1,False,False,False,False,False,False,True,True,False,False,False,False,0.0,none,True,11,75.82,2,0.240603,0.240603,98.0,0.307791,1
CALL-0061754,0,,2025-10-15,Billing Dispute,Line added without consent,fraud_line_add,C0005692,A0005692,REP00018,Dakota Stewart,NovaWireless,General Support,Call Center,37,low,0.6885,512.87,normal,950,0.2022,0.6018,0.3466,1,True,False,False,True,True,False,False,True,False,True,True,True,40.41,dispute_credit,True,1,51.81,1,0.241622,0.422839,88.561651,0.205233,0
CALL-0061755,1,CALL-0061754,2025-10-02,Billing Dispute,Line added without consent,fraud_line_add,C0005692,A0005692,REP00007,Diego Watson,NovaWireless,General Support,Call Center,26,low,0.6231,575.73,low,680,0.3532,0.4606,0.3547,1,True,False,False,True,True,False,False,True,False,False,True,False,0.0,none,True,1,51.81,1,0.241622,0.422839,88.38165099999999,0.205233,0
CALL-0061756,0,,2025-10-25,Account Inquiry,Add a line,line_add_legitimate,C0004222,A0004222,REP00104,Maya Torres,NovaWireless,General Support,Call Center,27,medium,0.6236,523.32,peak,695,0.4347,0.4617,0.4989,1,False,False,False,False,False,False,True,True,False,False,False,False,0.0,none,True,3,68.4,1,0.224829,0.191105,80.437874,0.707757,0
CALL-0061757,0,,2025-10-12,Billing Dispute,,clean,C0009778,A0009778,REP00241,James Lewis,NovaWireless,General Support,Call Center,36,high,0.6137,612.31,low,536,0.4172,0.4404,0.4661,1,False,False,False,False,False,False,True,True,False,False,False,True,14.38,courtesy,True,27,58.95,0,0.278812,0.278812,76.373868,0.348045,1
CALL-0061758,0,,2025-10-09,Device Issue,,unresolvable_clean,C0002445,A0002445,REP00016,Chris Brooks,NovaWireless,General Support,Call Center,25,medium,0.7579,555.92,normal,575,0.3026,0.7516,0.5597,1,False,False,False,False,False,False,False,False,False,False,True,True,23.47,service_credit,True,17,40.82,5,0.296737,0.415432,62.801546,0.269383,1
CALL-0061759,0,,2025-10-03,Device Issue,,clean,C0006490,A0006490,REP00112,Tristan Scott,NovaWireless,General Support,Call Center,28,low,0.5836,478.32,high,490,0.2541,0.3754,0.3449,1,False,False,False,False,False,False,True,True,False,True,False,False,0.0,none,True,64,39.33,3,0.199892,0.199892,56.200522,0.482016,0
CALL-0061760,1,CALL-0061759,2025-10-06,Promotion Inquiry,,clean,C0006490,A0006490,REP00048,Diana Allen,NovaWireless,General Support,Call Center,35,low,0.7146,517.45,normal,530,0.2002,0.6581,0.3304,1,False,False,False,False,False,False,True,True,False,False,True,True,10.0,courtesy,True,64,39.33,3,0.199892,0.199892,56.200522,0.482016,0
CALL-0061761,0,,2025-10-16,Device Issue,,clean,C0007312,A0007312,REP00097,Carter Stewart,NovaWireless,General Support,Call Center,22,low,0.6773,502.42,normal,458,0.3572,0.5785,0.2405,2,False,False,False,False,False,False,True,True,False,False,False,False,0.0,none,True,2,32.8,1,0.343996,0.343996,76.902144,0.716342,1
CALL-0061762,0,,2025-10-06,Billing Dispute,Line added without consent,fraud_line_add,C0008708,A0008708,REP00123,Christian Stewart,NovaWireless,General Support,Call Center,36,low,0.7073,496.22,normal,616,0.2611,0.6424,0.2885,1,False,False,False,True,True,False,True,True,False,True,False,True,45.34,dispute_credit,True,2,49.94,1,0.32159,0.562782,71.39569499999999,0.337888,1
CALL-0061763,1,CALL-0061762,2025-10-06,Billing Dispute,Line added without consent,fraud_line_add,C0008708,A0008708,REP00182,Quinn Wong,NovaWireless,General Support,Call Center,27,medium,0.5365,635.01,normal,1100,0.3816,0.2737,0.5535,1,False,False,False,True,True,False,True,True,False,False,True,True,31.77,dispute_credit,True,2,49.94,1,0.32159,0.562782,71.21569499999998,0.337888,1
CALL-0061764,0,,2025-10-24,Billing Dispute,,clean,C0000434,A0000434,REP00061,Matthew Shah,NovaWireless,General Support,Call Center,22,medium,0.7053,557.21,low,505,0.3848,0.6388,0.4679,2,False,False,False,False,False,False,True,True,False,False,False,True,10.49,courtesy,True,41,89.4,2,0.277166,0.277166,66.990532,0.774232,0
CALL-0061765,0,,2025-10-09,Network Coverage,,clean,C0000518,A0000518,REP00105,Gabriella Allen,NovaWireless,General Support,Call Center,39,medium,0.6514,540.37,high,546,0.3112,0.5217,0.39,1,False,False,False,False,False,False,True,True,False,False,False,False,0.0,none,True,43,114.46,2,0.453111,0.453111,98.0,0.205594,0
CALL-0061766,0,,2025-10-21,Network Coverage,,clean,C0005030,A0005030,REP00242,Derek Alvarez,NovaWireless,General Support,Call Center,30,medium,0.5683,542.32,high,641,0.4342,0.3424,0.5808,1,False,False,False,False,False,False,True,True,True,False,False,False,0.0,none,True,7,21.91,2,0.19748,0.19748,74.239729,0.820784,1
CALL-0061767,1,CALL-0061766,2025-10-02,Promotion Inquiry,,clean,C0005030,A0005030,REP00103,Jeremiah Murphy,NovaWireless,General Support,Call Center,28,low,0.6757,526.65,normal,542,0.2695,0.575,0.2634,2,False,False,False,False,False,False,True,True,False,False,False,True,10.0,courtesy,True,7,21.91,2,0.19748,0.19748,74.239729,0.820784,1
CALL-0061768,0,,2025-10-06,Promotion Inquiry,,clean,C0006375,A0006375,REP00241,James Lewis,NovaWireless,General Support,Call Center,36,high,0.6137,612.31,normal,682,0.4372,0.4415,0.4656,2,False,False,False,False,False,False,False,True,False,False,False,True,10.0,courtesy,True,7,91.93,1,0.347377,0.347377,80.396227,0.885117,0
CALL-0061769,0,,2025-10-19,Network Coverage,,clean,C0004746,A0004746,REP00067,Logan Parker,NovaWireless,General Support,Call Center,26,medium,0.7782,549.97,low,412,0.3368,0.7954,0.4942,1,False,False,False,False,False,False,True,True,False,True,False,False,0.0,none,True,9,90.69,1,0.250638,0.250638,60.576587,0.373853,0
CALL-0061770,1,CALL-0061769,2025-10-15,Device Issue,,clean,C0004746,A0004746,REP00078,Jace Perez,NovaWireless,General Support,Call Center,18,low,0.6263,519.75,peak,737,0.1391,0.4686,0.3304,2,False,False,False,False,False,False,True,False,False,False,False,False,0.0,none,True,9,90.69,1,0.250638,0.250638,60.576587,0.373853,0
CALL-0061771,0,,2025-10-21,Device Issue,,unresolvable_clean,C0003025,A0003025,REP00046,Jason Diaz,NovaWireless,General Support,Call Center,28,medium,0.5043,529.5,low,644,0.3889,0.2042,0.4368,1,False,False,False,False,False,False,False,False,True,False,False,True,21.56,service_credit,True,1,56.96,2,0.339719,0.475607,59.940136,0.69422,1
