call_id,is_repeat_call,parent_call_id,call_date,call_type,call_subreason,scenario,customer_id,account_id,rep_id,rep_name,site,queue_name,department,agent_tenure_months,agent_strain_tier,agent_qa_score,agent_aht_secs_base,friction_tier,aht_secs,rep_gaming_propensity,rep_policy_skill,rep_burnout_level,rep_calls_handled,imei_mismatch_flag,nrf_generated_flag,promo_override_post_call,line_added_no_usage_flag,line_added_same_day_store,rep_aware_gaming,true_resolution,resolution_flag,repeat_contact_30d,repeat_contact_31_60d,escalation_flag,credit_applied,credit_amount,credit_type,credit_authorized,customer_tenure_months,customer_monthly_charges,customer_lines,customer_churn_risk,customer_churn_risk_effective,customer_trust_baseline,customer_patience,customer_is_churned
CALL-0020538,0,,2025-04-15,Promotion Inquiry,,clean,C0006365,A0006365,REP00179,Dylan Parker,NovaWireless,General Support,Call Center,35,medium,0.6954,558.41,high,494,0.2686,0.6167,0.4234,1,False,False,False,False,False,False,True,True,False,False,False,True,10.0,courtesy,True,51,77.06,3,0.357927,0.357927,62.94574,0.264699,0
CALL-0020539,0,,2025-04-24,Billing Dispute,,clean,C0001380,A0001380,REP00102,Oliver Cooper,NovaWireless,General Support,Call Center,33,low,0.6804,508.69,low,395,0.1639,0.5843,0.2802,1,False,False,False,False,False,False,True,True,False,False,True,False,0.0,none,True,15,113.16,2,0.230986,0.230986,87.901546,0.6228,0
CALL-0020540,0,,2025-04-10,Promotion Inquiry,Promo not applied,fraud_store_promo,C0005866,A0005866,REP00236,Penelope Clark,NovaWireless,General Support,Call Center,30,low,0.6888,573.91,normal,863,0.3342,0.6024,0.4411,1,False,False,True,False,False,True,False,True,False,False,False,True,25.0,dispute_credit,True,1,107.37,3,0.323254,0.484881,50.696821,0.443859,1
CALL-0020541,0,,2025-04-05,Billing Dispute,,clean,C0000923,A0000923,REP00117,Andre Rivera,NovaWireless,General Support,Call Center,28,medium,0.6614,527.98,low,523,0.2823,0.5433,0.4911,1,False,False,False,False,False,False,True,True,False,False,False,True,13.95,courtesy,True,32,79.76,1,0.399708,0.399708,63.16347,0.472683,0
CALL-0020542,0,,2025-04-18,Device Issue,Device activation,activation_clean,C0008270,A0008270,REP00235,Ava Walker,NovaWireless,General Support,Call Center,35,medium,0.5795,526.2,normal,457,0.3796,0.3665,0.3783,1,False,False,False,False,False,False,True,True,False,False,False,False,0.0,none,True,20,111.23,1,0.297777,0.267999,74.401724,0.373844,0
CALL-0020543,0,,2025-04-03,Network Coverage,,unresolvable_clean,C0004795,A0004795,REP00031,Logan White,NovaWireless,General Support,Call Center,36,low,0.6632,532.81,low,435,0.2783,0.5472,0.3027,1,False,False,False,False,False,False,False,True,False,True,False,False,0.0,none,True,4,105.19,2,0.105518,0.147725,57.46875,0.270113,0
CALL-0020544,1,CALL-0020543,2025-04-08,Payment Arrangement,,unresolvable_clean,C0004795,A0004795,REP00036,Alexis Adams,NovaWireless,General Support,Call Center,23,low,0.6639,542.17,low,585,0.3102,0.5487,0.3253,1,False,False,False,False,False,False,False,True,False,False,False,True,21.6,service_credit,True,4,105.19,2,0.105518,0.147725,57.41875,0.270113,0
CALL-0020545,0,,2025-04-27,Account Inquiry,Add a line,line_add_legitimate,C0003206,A0003206,REP00222,Amy Brooks,NovaWireless,General Support,Call Center,34,medium,0.6523,588.39,high,889,0.2453,0.5237,0.4626,1,False,False,False,False,False,False,True,True,False,False,False,False,0.0,none,True,17,63.18,1,0.399452,0.339534,57.069758,0.785191,0
CALL-0020546,0,,2025-04-16,Device Issue,Activation failed,activation_failed,C0008201,A0008201,REP00088,Elliot Robinson,NovaWireless,General Support,Call Center,34,medium,0.7001,500.04,normal,816,0.2223,0.6268,0.3729,1,True,False,False,False,False,False,False,True,False,False,False,True,5.54,service_credit,True,9,72.82,3,0.189395,0.255683,71.442754,0.512528,1
CALL-0020547,0,,2025-04-04,Billing Dispute,,gamed_metric,C0002279,A0002279,REP00031,Logan White,NovaWireless,General Support,Call Center,36,low,0.6632,532.81,normal,446,0.2983,0.5481,0.3022,2,False,False,False,False,False,True,False,True,False,True,False,False,0.0,none,True,54,37.36,3,0.279063,0.348829,55.830605,0.843059,0
CALL-0020548,1,CALL-0020547,2025-04-23,Device Issue,,gamed_metric,C0002279,A0002279,REP00208,Faith Murphy,NovaWireless,General Support,Call Center,43,medium,0.5912,552.66,normal,501,0.2727,0.3918,0.4155,1,False,False,False,False,False,True,False,True,True,True,False,True,19.17,bandaid,False,54,37.36,3,0.279063,0.348829,55.750605,0.843059,0
CALL-0020549,0,,2025-04-12,Network Coverage,,clean,C0000243,A0000243,REP00202,Joseph Cook,NovaWireless,General Support,Call Center,25,low,0.7588,504.09,high,605,0.1072,0.7535,0.3647,1,False,False,False,False,False,False,True,True,False,False,False,False,0.0,none,True,2,27.76,2,0.18049,0.18049,62.076711,0.559816,0
CALL-0020550,0,,2025-04-05,Network Coverage,,clean,C0009486,A0009486,REP00143,Chloe Smith,NovaWireless,General Support,Call Center,35,medium,0.7392,528.77,high,514,0.2721,0.7112,0.3206,1,False,False,False,False,False,False,True,True,False,False,False,False,0.0,none,True,10,70.78,5,0.272863,0.272863,79.11287,0.414643,0
CALL-0020551,0,,2025-04-28,Account Inquiry,,unresolvable_clean,C0009473,A0009473,REP00181,Christian Singh,NovaWireless,General Support,Call Center,28,low,0.7187,490.01,normal,630,0.3151,0.667,0.2798,1,False,False,False,False,False,False,False,False,False,True,False,False,0.0,none,True,5,36.56,1,0.273846,0.383384,65.431531,0.876061,0
CALL-0020552,1,CALL-0020551,2025-04-17,Promotion Inquiry,,unresolvable_clean,C0009473,A0009473,REP00145,Michelle Robinson,NovaWireless,General Support,Call Center,38,medium,0.64,510.51,normal,659,0.3373,0.4971,0.3542,1,False,False,False,False,False,False,False,True,True,False,False,True,21.67,service_credit,True,5,36.56,1,0.273846,0.383384,65.38153100000001,0.876061,0
CALL-0020553,0,,2025-04-04,Billing Dispute,,unresolvable_clean,C0009349,A0009349,REP00038,Ariana Anderson,NovaWireless,General Support,Call Center,20,high,0.6068,599.06,low,653,0.4693,0.4255,0.6058,1,False,False,False,False,False,False,False,True,True,False,False,True,24.3,service_credit,True,33,55.57,2,0.273644,0.383102,73.98561000000001,0.323821,1
CALL-0020554,1,CALL-0020553,2025-04-24,Device Issue,,unresolvable_clean,C0009349,A0009349,REP00005,Alexander Anderson,NovaWireless,General Support,Call Center,49,medium,0.6544,516.93,peak,823,0.3643,0.5282,0.4315,1,True,False,False,False,False,False,False,True,False,False,False,False,0.0,none,True,33,55.57,2,0.273644,0.383102,73.93561000000001,0.323821,1
CALL-0020555,0,,2025-04-03,Device Issue,Activation failed,activation_failed,C0000733,A0000733,REP00151,Michelle Castillo,NovaWireless,General Support,Call Center,42,low,0.6897,521.84,low,621,0.2697,0.6044,0.2381,1,False,False,False,False,False,False,False,True,False,False,False,True,7.55,service_credit,True,8,82.05,1,0.339419,0.458216,73.050597,0.532195,0
CALL-0020556,0,,2025-04-26,Promotion Inquiry,,clean,C0001830,A0001830,REP00147,Isabella Flores,NovaWireless,General Support,Call Center,32,medium,0.6095,548.77,normal,549,0.3341,0.4313,0.4329,1,False,False,False,False,False,False,False,True,False,False,False,True,10.0,courtesy,True,13,52.08,2,0.343909,0.343909,65.231627,0.162448,0
CALL-0020557,0,,2025-04-10,Promotion Inquiry,,clean,C0009774,A0009774,REP00032,Brianna Thomas,NovaWireless,General Support,Call Center,27,medium,0.6157,519.73,normal,501,0.2313,0.4447,0.409,1,False,False,False,False,False,False,True,True,False,False,False,True,10.0,courtesy,True,31,65.5,1,0.283976,0.283976,76.833164,0.406349,0
CALL-0020558,0,,2025-04-02,Promotion Inquiry,,clean,C0008045,A0008045,REP00207,Ari Cruz,NovaWireless,General Support,Call Center,33,medium,0.4106,537.72,high,594,0.4491,0.004,0.483,2,False,False,False,False,False,False,False,True,False,False,False,True,10.0,courtesy,True,58,43.56,4,0.303073,0.303073,80.029055,0.295916,1
CALL-0020559,0,,2025-04-12,Promotion Inquiry,Promo not applied,fraud_store_promo,C0003223,A0003223,REP00088,Elliot Robinson,NovaWireless,General Support,Call Center,34,medium,0.7001,500.04,normal,780,0.2213,0.6276,0.3879,2,False,True,True,False,False,True,True,True,True,True,True,True,25.0,dispute_credit,True,43,22.53,1,0.389858,0.584787,68.095483,0.312094,0
CALL-0020560,1,CALL-0020559,2025-04-13,Promotion Inquiry,Promo not applied,fraud_store_promo,C0003223,A0003223,REP00050,Emma Roberts,NovaWireless,General Support,Call Center,38,low,0.873,494.64,normal,596,0.1368,1.0,0.3039,1,False,False,True,False,False,False,False,True,True,True,False,True,25.0,dispute_credit,True,43,22.53,1,0.389858,0.584787,67.975483,0.312094,0
CALL-0020561,1,CALL-0020559,2025-04-24,Promotion Inquiry,Promo not applied,fraud_store_promo,C0003223,A0003223,REP00149,Christina Reed,NovaWireless,General Support,Call Center,38,medium,0.6553,602.23,normal,796,0.4484,0.5301,0.5082,1,True,False,True,False,False,False,True,True,False,True,True,True,25.0,dispute_credit,True,43,22.53,1,0.389858,0.584787,67.85548299999999,0.312094,0
CALL-0020562,0,,2025-04-08,Billing Dispute,,unresolvable_clean,C0009560,A0009560,REP00238,Amy Castillo,NovaWireless,General Support,Call Center,26,medium,0.617,574.42,normal,757,0.3742,0.4475,0.4924,1,False,False,False,False,False,False,False,False,False,False,False,True,23.23,service_credit,True,24,100.37,2,0.290681,0.406953,73.962017,0.756228,1
CALL-0020563,0,,2025-04-23,Device Issue,,clean,C0008000,A0008000,REP00110,Brianna Hall,NovaWireless,General Support,Call Center,30,medium,0.5896,533.1,high,468,0.2531,0.3883,0.3987,1,False,False,False,False,False,False,True,True,False,False,False,False,0.0,none,True,63,59.77,2,0.154953,0.154953,64.15086,0.675601,0
CALL-0020564,0,,2025-04-23,Promotion Inquiry,,unresolvable_clean,C0002716,A0002716,REP00222,Amy Brooks,NovaWireless,General Support,Call Center,34,medium,0.6523,588.39,low,702,0.2653,0.5246,0.4621,2,False,False,False,False,False,False,False,True,False,False,False,True,21.87,service_credit,True,3,69.7,1,0.197304,0.276226,73.134849,0.724692,0
CALL-0020565,0,,2025-04-17,Network Coverage,,unresolvable_clean,C0005845,A0005845,REP00135,Chris Brown,NovaWireless,General Support,Call Center,36,medium,0.5404,593.47,normal,810,0.275,0.2836,0.479,2,False,False,False,False,False,False,False,True,True,True,True,True,23.99,service_credit,True,23,81.75,3,0.180114,0.25216,79.38476,0.426627,0
CALL-0020566,1,CALL-0020565,2025-04-12,Network Coverage,,unresolvable_clean,C0005845,A0005845,REP00031,Logan White,NovaWireless,General Support,Call Center,36,low,0.6632,532.81,normal,685,0.3183,0.549,0.3017,3,False,False,False,False,False,False,False,True,False,False,False,False,0.0,none,True,23,81.75,3,0.180114,0.25216,79.33476,0.426627,0
CALL-0020567,1,CALL-0020565,2025-04-01,Promotion Inquiry,,unresolvable_clean,C0005845,A0005845,REP00214,Leah Torres,NovaWireless,General Support,Call Center,38,medium,0.6019,541.27,normal,695,0.3859,0.4149,0.4184,1,False,False,False,False,False,False,False,False,False,True,False,True,21.91,service_credit,True,23,81.75,3,0.180114,0.25216,79.28476,0.426627,0
CALL-0020568,0,,2025-04-09,Billing Dispute,NRF fee applied,fraud_hic_exchange,C0004160,A0004160,REP00114,Angela Thompson,NovaWireless,General Support,Call Center,39,medium,0.618,550.92,high,1055,0.3283,0.4496,0.3774,1,True,True,False,True,False,False,False,True,True,False,False,True,73.5,fee_waiver,True,11,88.05,3,0.140218,0.224349,84.711484,0.766625,0
CALL-0020569,1,CALL-0020568,2025-04-23,Billing Dispute,NRF fee applied,fraud_hic_exchange,C0004160,A0004160,REP00106,Jessica Lewis,NovaWireless,General Support,Call Center,32,low,0.6767,504.59,high,841,0.296,0.5763,0.3707,1,True,True,False,False,True,True,False,False,False,True,False,True,54.87,fee_waiver,True,11,88.05,3,0.140218,0.224349,84.561484,0.766625,0
CALL-0020570,0,,2025-04-14,Billing Dispute,,clean,C0005211,A0005211,REP00234,Samantha Hill,NovaWireless,General Support,Call Center,36,medium,0.583,515.54,normal,489,0.4717,0.3741,0.3448,1,False,False,False,False,False,False,True,True,True,False,False,True,14.34,courtesy,True,21,34.44,1,0.374618,0.374618,86.978417,0.79277,0
CALL-0020571,1,CALL-0020570,2025-04-26,Device Issue,,clean,C0005211,A0005211,REP00241,James Lewis,NovaWireless,General Support,Call Center,36,high,0.6137,612.31,peak,824,0.4172,0.4404,0.4661,1,False,False,False,False,False,False,True,True,False,False,False,False,0.0,none,True,21,34.44,1,0.374618,0.374618,86.978417,0.79277,0
CALL-0020572,0,,2025-04-09,Device Issue,,gamed_metric,C0002189,A0002189,REP00249,Nora Howard,NovaWireless,General Support,Call Center,27,low,0.5995,571.46,normal,407,0.3167,0.4097,0.3828,1,False,False,False,False,False,True,False,True,False,True,False,True,12.94,bandaid,False,1,44.34,4,0.252694,0.315867,74.851366,0.410386,1
CALL-0020573,1,CALL-0020572,2025-04-06,Billing Dispute,,gamed_metric,C0002189,A0002189,REP00100,Jonathan Peterson,NovaWireless,General Support,Call Center,28,low,0.6241,492.64,normal,436,0.3022,0.4628,0.2625,1,False,False,False,False,False,False,True,True,True,True,False,False,0.0,none,True,1,44.34,4,0.252694,0.315867,74.771366,0.410386,1
CALL-0020574,0,,2025-04-11,Network Coverage,,clean,C0004342,A0004342,REP00082,James Smith,NovaWireless,General Support,Call Center,31,medium,0.7276,525.82,normal,425,0.2881,0.6862,0.4288,1,False,False,False,False,False,False,True,True,False,False,False,False,0.0,none,True,3,27.66,5,0.056313,0.056313,73.887118,0.093216,0
CALL-0020575,0,,2025-04-18,Promotion Inquiry,,unresolvable_clean,C0006872,A0006872,REP00181,Christian Singh,NovaWireless,General Support,Call Center,28,low,0.7187,490.01,normal,480,0.3351,0.6676,0.2948,2,False,False,False,False,False,False,False,True,False,True,True,True,23.37,service_credit,True,32,65.15,3,0.363192,0.508469,71.672653,0.72092,0
CALL-0020576,1,CALL-0020575,2025-04-22,Device Issue,,unresolvable_clean,C0006872,A0006872,REP00092,Leo Davis,NovaWireless,General Support,Call Center,44,medium,0.7248,519.94,low,579,0.2725,0.6801,0.323,1,False,False,False,False,False,False,False,True,False,False,False,False,0.0,none,True,32,65.15,3,0.363192,0.508469,71.622653,0.72092,0
CALL-0020577,0,,2025-04-29,Account Inquiry,Add a line,line_add_legitimate,C0008894,A0008894,REP00178,Caleb Jones,NovaWireless,General Support,Call Center,27,high,0.6381,592.2,high,836,0.3402,0.493,0.5872,1,False,False,False,False,False,False,True,True,False,False,False,False,0.0,none,True,1,55.36,1,0.273211,0.232229,93.992594,0.879833,0
CALL-0020578,0,,2025-04-02,Network Coverage,,unresolvable_clean,C0005570,A0005570,REP00102,Oliver Cooper,NovaWireless,General Support,Call Center,33,low,0.6804,508.69,high,640,0.1839,0.5851,0.2797,2,False,False,False,False,False,False,False,True,True,True,False,True,22.5,service_credit,True,48,58.0,2,0.233358,0.326701,62.421791000000006,0.162653,0
CALL-0020579,1,CALL-0020578,2025-04-03,Promotion Inquiry,,unresolvable_clean,C0005570,A0005570,REP00021,Elizabeth Khan,NovaWireless,General Support,Call Center,26,medium,0.6536,522.73,high,747,0.2395,0.5265,0.3894,1,False,False,False,False,False,False,False,False,False,False,False,True,20.08,service_credit,True,48,58.0,2,0.233358,0.326701,62.37179100000001,0.162653,0
CALL-0020580,1,CALL-0020578,2025-04-28,Billing Dispute,,unresolvable_clean,C0005570,A0005570,REP00236,Penelope Clark,NovaWireless,General Support,Call Center,30,low,0.6888,573.91,low,627,0.3332,0.6032,0.4406,2,False,False,False,False,False,False,False,False,True,False,False,True,20.53,service_credit,True,48,58.0,2,0.233358,0.326701,62.32179100000001,0.162653,0
CALL-0020581,0,,2025-04-22,Billing Dispute,,clean,C0003159,A0003159,REP00001,Riley Peterson,NovaWireless,General Support,Call Center,39,medium,0.6092,510.59,normal,613,0.2235,0.4306,0.4256,1,False,False,False,False,False,False,True,True,False,False,False,True,12.61,courtesy,True,58,43.62,4,0.091051,0.091051,90.698394,0.274758,0
CALL-0020582,0,,2025-04-24,Network Coverage,,unresolvable_clean,C0009042,A0009042,REP00025,Hailey Gomez,NovaWireless,General Support,Call Center,29,low,0.6788,544.53,normal,770,0.3098,0.5809,0.4432,1,False,False,False,False,False,False,False,False,False,False,False,True,21.11,service_credit,True,3,61.31,4,0.16347,0.228858,82.27629300000001,0.864843,0
CALL-0020583,0,,2025-04-22,Billing Dispute,,gamed_metric,C0000971,A0000971,REP00014,Ashley Rogers,NovaWireless,General Support,Call Center,48,low,0.6138,489.14,normal,442,0.344,0.4406,0.3013,1,False,False,False,False,False,True,False,True,False,False,False,True,17.98,bandaid,False,6,115.35,2,0.226899,0.283624,85.849467,0.370285,0
CALL-0020584,0,,2025-04-22,Network Coverage,,gamed_metric,C0009742,A0009742,REP00013,Amelia Collins,NovaWireless,General Support,Call Center,31,medium,0.7031,531.84,high,441,0.226,0.6333,0.3495,1,False,False,False,False,False,True,False,True,False,True,False,True,12.37,bandaid,False,21,63.99,1,0.453457,0.566821,91.754536,0.186778,0
CALL-0020585,1,CALL-0020584,2025-04-28,Billing Dispute,,gamed_metric,C0009742,A0009742,REP00170,Charles Sanders,NovaWireless,General Support,Call Center,42,medium,0.6001,591.64,normal,479,0.3335,0.411,0.5287,1,False,False,False,False,False,True,False,True,True,True,False,True,13.68,bandaid,False,21,63.99,1,0.453457,0.566821,91.674536,0.186778,0
CALL-0020586,0,,2025-04-12,Network Coverage,,clean,C0008149,A0008149,REP00146,Anita Jenkins,NovaWireless,General Support,Call Center,34,low,0.7723,500.49,normal,468,0.1942,0.7827,0.3771,1,False,False,False,False,False,False,True,True,False,False,False,False,0.0,none,True,46,46.07,0,0.128478,0.128478,90.210946,0.805753,0
CALL-0020587,0,,2025-04-05,Device Issue,,gamed_metric,C0005434,A0005434,REP00156,Bailey Anderson,NovaWireless,General Support,Call Center,40,medium,0.5649,501.33,low,362,0.2899,0.335,0.3592,1,False,False,False,False,False,True,True,True,False,True,True,True,15.49,bandaid,False,21,66.57,3,0.286139,0.357674,71.382416,0.591121,0
CALL-0020588,1,CALL-0020587,2025-04-19,Promotion Inquiry,,gamed_metric,C0005434,A0005434,REP00035,Isaiah Alvarez,NovaWireless,General Support,Call Center,37,low,0.6717,533.36,low,389,0.3464,0.5655,0.4037,1,False,False,False,False,False,True,False,False,False,True,False,True,10.99,bandaid,False,21,66.57,3,0.286139,0.357674,71.30241600000001,0.591121,0
CALL-0020589,0,,2025-04-28,Device Issue,,clean,C0007327,A0007327,REP00040,Samuel Gomez,NovaWireless,General Support,Call Center,45,medium,0.64,547.42,normal,446,0.3087,0.4971,0.4667,1,False,False,False,False,False,False,True,True,False,False,False,False,0.0,none,True,70,22.8,3,0.271131,0.271131,88.459949,0.286855,0
CALL-0020590,0,,2025-04-15,Promotion Inquiry,Eligibility question,fraud_care_promo,C0003429,A0003429,REP00213,Christian Ross,NovaWireless,General Support,Call Center,33,low,0.6521,554.06,normal,605,0.3176,0.5232,0.3223,1,True,False,True,True,False,True,False,True,True,True,False,False,0.0,none,True,50,52.31,5,0.277984,0.375278,66.738217,0.432794,1
CALL-0020591,1,CALL-0020590,2025-04-12,Promotion Inquiry,Eligibility question,fraud_care_promo,C0003429,A0003429,REP00066,Ethan Hill,NovaWireless,General Support,Call Center,36,medium,0.7125,508.18,normal,747,0.2162,0.6536,0.3845,1,False,False,True,True,False,True,False,True,False,False,False,False,0.0,none,True,50,52.31,5,0.277984,0.375278,66.63821700000001,0.432794,1
CALL-0020592,1,CALL-0020590,2025-04-28,Promotion Inquiry,Eligibility question,fraud_care_promo,C0003429,A0003429,REP00245,Carter Gomez,NovaWireless,General Support,Call Center,36,medium,0.6927,524.02,low,454,0.3332,0.6116,0.3835,2,False,False,True,False,False,True,False,True,False,False,False,False,0.0,none,True,50,52.31,5,0.277984,0.375278,66.53821700000002,0.432794,1
CALL-0020593,0,,2025-04-28,Device Issue,,unresolvable_clean,C0003657,A0003657,REP00225,Brittany Hall,NovaWireless,General Support,Call Center,22,low,0.7186,568.59,normal,670,0.2908,0.6668,0.2885,1,False,False,False,False,False,False,False,True,False,False,False,False,0.0,none,True,11,64.33,2,0.073532,0.102945,81.588772,0.646599,0
CALL-0020594,0,,2025-04-22,Billing Dispute,,clean,C0007265,A0007265,REP00098,Alexander Davis,NovaWireless,General Support,Call Center,27,medium,0.6852,517.39,low,486,0.2107,0.5947,0.4558,1,False,False,False,False,False,False,True,True,False,False,False,True,13.04,courtesy,True,32,66.78,2,0.248491,0.248491,86.780184,0.399558,0
CALL-0020595,0,,2025-04-28,Account Inquiry,,unresolvable_clean,C0003699,A0003699,REP00173,Jack Collins,NovaWireless,General Support,Call Center,18,low,0.6529,474.61,normal,558,0.2528,0.525,0.2017,1,False,False,False,False,False,False,False,True,False,False,False,True,21.08,service_credit,True,2,64.94,5,0.126225,0.176715,53.198865000000005,0.641017,0
CALL-0020596,0,,2025-04-17,Device Issue,Activation failed,activation_failed,C0006435,A0006435,REP00018,Dakota Stewart,NovaWireless,General Support,Call Center,37,low,0.6885,512.87,low,696,0.1812,0.6018,0.3311,1,False,False,False,False,False,False,False,False,True,False,False,True,8.1,service_credit,True,26,119.89,1,0.511713,0.690813,73.90519699999999,0.737452,0
CALL-0020597,1,CALL-0020596,2025-04-05,Device Issue,Activation failed,activation_failed,C0006435,A0006435,REP00216,Jace Lopez,NovaWireless,General Support,Call Center,29,medium,0.4731,538.8,peak,926,0.4179,0.1369,0.5334,1,True,False,False,False,False,False,False,False,False,False,False,False,0.0,none,True,26,119.89,1,0.511713,0.690813,73.86519699999998,0.737452,0
CALL-0020598,0,,2025-04-22,Account Inquiry,,clean,C0008214,A0008214,REP00011,Carmen Cook,NovaWireless,General Support,Call Center,36,medium,0.6526,558.44,normal,608,0.2971,0.5243,0.4908,1,False,False,False,False,False,False,False,True,False,False,False,False,0.0,none,True,26,51.86,2,0.243567,0.243567,75.985892,0.619904,1
CALL-0020599,0,,2025-04-23,Device Issue,,clean,C0008281,A0008281,REP00133,Jada Clark,NovaWireless,General Support,Call Center,25,low,0.5887,488.54,normal,373,0.2894,0.3864,0.3727,1,False,False,False,False,False,False,True,True,False,False,True,False,0.0,none,True,13,75.35,4,0.305979,0.305979,97.287017,0.368269,1
CALL-0020600,0,,2025-04-08,Network Coverage,,gamed_metric,C0009072,A0009072,REP00100,Jonathan Peterson,NovaWireless,General Support,Call Center,28,low,0.6241,492.64,low,294,0.3322,0.4639,0.262,2,False,False,False,False,False,True,False,True,True,False,False,True,16.47,bandaid,False,11,88.13,1,0.27026,0.337825,69.573099,0.404792,1
CALL-0020601,1,CALL-0020600,2025-04-11,Payment Arrangement,,gamed_metric,C0009072,A0009072,REP00174,Ari Lopez,NovaWireless,General Support,Call Center,44,medium,0.4974,560.38,normal,492,0.4029,0.1893,0.521,1,True,False,False,False,False,True,True,True,False,True,False,True,10.53,bandaid,False,11,88.13,1,0.27026,0.337825,69.493099,0.404792,1
CALL-0020602,0,,2025-04-16,Payment Arrangement,,gamed_metric,C0004001,A0004001,REP00102,Oliver Cooper,NovaWireless,General Support,Call Center,33,low,0.6804,508.69,high,446,0.1829,0.586,0.2947,3,False,False,False,False,False,False,False,False,True,True,True,False,0.0,none,True,42,91.39,0,0.317317,0.396646,43.699446,0.641191,1
